household_id,parent,event_time,log_earnings,hours,participation_rate
146,mother,8,3.2997,27.375,0.7353
146,father,8,3.9919,41.8597,0.9527
146,mother,9,3.2882,27.2604,0.7545
146,father,9,3.9908,40.8419,0.9591
146,mother,10,3.2887,27.3771,0.7586
146,father,10,3.9974,41.7427,0.9622
147,mother,-5,3.5997,31.8541,0.9282
147,father,-5,3.7888,42.375,0.9875
147,mother,-4,3.5977,32.4355,0.9346
147,father,-4,3.7565,43.2336,0.9822
147,mother,-3,3.6338,32.4939,0.9359
147,father,-3,3.8169,42.4164,0.9667
147,mother,-2,3.6231,32.7263,0.9288
147,father,-2,3.8091,42.9335,0.9769
147,mother,-1,3.6273,32.9425,0.9294
147,father,-1,3.8858,42.93,0.9765
147,mother,0,3.4778,28.5619,0.9457
147,father,0,3.8346,43.0579,0.9638
147,mother,1,3.3923,27.4695,0.8561
147,father,1,3.8158,42.7334,0.9764
147,mother,2,3.35,26.4643,0.8178
147,father,2,3.8695,42.7567,0.9681
147,mother,3,3.3642,26.4972,0.8057
147,father,3,3.8374,42.2415,0.9598
147,mother,4,3.3366,26.004,0.7885
147,father,4,3.8199,43.3516,0.9562
147,mother,5,3.3363,25.2072,0.7933
147,father,5,3.778,42.3441,0.9859
147,mother,6,3.2639,25.1728,0.7667
147,father,6,3.8112,43.5547,0.9618
147,mother,7,3.2543,25.4827,0.767
147,father,7,3.7758,42.761,0.9795
147,mother,8,3.2532,25.6627,0.7524
147,father,8,3.8139,43.3966,0.9773
147,mother,9,3.2615,24.9653,0.7526
147,father,9,3.8051,43.0709,0.9575
147,mother,10,3.2683,25.4276,0.7705
147,father,10,3.8412,42.7584,0.9635
148,mother,-5,3.7473,37.6161,0.9255
148,father,-5,3.9419,41.0836,0.971
148,mother,-4,3.7581,37.2996,0.9324
148,father,-4,3.8819,41.159,0.9711
148,mother,-3,3.7514,37.5946,0.9279
148,father,-3,3.8642,40.8491,0.974
148,mother,-2,3.7607,37.1743,0.9166
148,father,-2,3.9403,40.943,0.9623
148,mother,-1,3.7248,37.6062,0.9156
148,father,-1,3.936,40.4338,0.9701
148,mother,0,3.6645,34.479,0.9412
148,father,0,3.9132,40.7575,0.9478
148,mother,1,3.594,33.0359,0.8496
148,father,1,3.9238,41.2539,0.9713
148,mother,2,3.5384,31.8526,0.8173
148,father,2,3.9247,41.3506,0.9764
148,mother,3,3.5157,30.8668,0.8015
148,father,3,3.9739,41.208,0.9579
148,mother,4,3.4577,29.8372,0.7851
148,father,4,3.9115,41.2849,0.9611
148,mother,5,3.4699,30.9029,0.778
148,father,5,3.9283,41.1867,0.9811
148,mother,6,3.4576,30.8654,0.7547
148,father,6,3.8972,40.5424,0.9783
148,mother,7,3.4803,29.7113,0.7657
148,father,7,3.9252,40.9528,0.9428
148,mother,8,3.4329,29.4487,0.7564
148,father,8,3.9809,41.3047,0.9534
148,mother,9,3.4595,30.3258,0.7457
148,father,9,3.9042,41.1691,0.9732
148,mother,10,3.4172,30.2325,0.7541
148,father,10,3.883,40.77,0.9462
149,mother,-5,3.7298,36.718,0.9267
149,father,-5,3.844,41.796,0.9814
149,mother,-4,3.6799,36.0918,0.9309
149,father,-4,3.789,42.094,0.9638
149,mother,-3,3.7346,35.6115,0.9029
149,father,-3,3.8206,42.5095,0.9637
149,mother,-2,3.764,35.312,0.9536
149,father,-2,3.777,41.7883,0.9889
149,mother,-1,3.6658,36.0057,0.929
149,father,-1,3.8142,41.7147,0.9758
149,mother,0,3.6285,31.9852,0.9348
149,father,0,3.8514,42.376,0.9819
149,mother,1,3.5458,31.4344,0.87
149,father,1,3.7657,41.5295,0.9724
149,mother,2,3.5196,29.8301,0.8267
149,father,2,3.7975,42.2675,0.9721
149,mother,3,3.4626,29.6339,0.8172
149,father,3,3.8031,41.7935,0.9692
149,mother,4,3.4476,28.9901,0.791
149,father,4,3.8162,42.1193,0.9567
149,mother,5,3.4455,28.5148,0.7625
149,father,5,3.7649,42.5546,0.9703
149,mother,6,3.4427,28.539,0.7654
149,father,6,3.81,41.981,0.9646
149,mother,7,3.4218,28.6623,0.757
149,father,7,3.8108,42.5665,0.9639
149,mother,8,3.4534,28.3898,0.7643
149,father,8,3.7767,42.0966,0.9604
149,mother,9,3.4152,27.9321,0.7502
149,father,9,3.7602,41.9211,0.9782
149,mother,10,3.4155,28.7915,0.754
149,father,10,3.7739,42.4795,0.9846
150,mother,-5,3.3726,35.3604,0.9244
150,father,-5,3.6879,40.4777,0.964
150,mother,-4,3.3562,34.9752,0.9312
150,father,-4,3.7039,40.5886,0.9617
150,mother,-3,3.3329,34.6205,0.927
150,father,-3,3.7088,40.4907,0.9649
150,mother,-2,3.3993,34.9379,0.9308
150,father,-2,3.7317,39.9546,0.9745
150,mother,-1,3.3694,34.2597,0.9367
150,father,-1,3.6996,40.2668,0.9586
150,mother,0,3.3483,31.9405,0.9321
150,father,0,3.6782,40.4564,0.9729
150,mother,1,3.2027,29.6833,0.8759
150,father,1,3.7014,40.6907,0.9659
150,mother,2,3.1484,28.9365,0.82
150,father,2,3.7466,40.0471,0.9582
150,mother,3,3.1245,28.3178,0.7857
150,father,3,3.7517,40.6283,0.9519
150,mother,4,3.0754,27.978,0.7673
150,father,4,3.7074,40.5978,0.9482
150,mother,5,3.129,27.9641,0.7937
150,father,5,3.7226,40.2719,0.9449
150,mother,6,3.0912,26.8797,0.7667
150,father,6,3.7007,40.2052,0.9684
150,mother,7,3.0582,27.3846,0.7672
150,father,7,3.629,40.3078,0.9632
150,mother,8,3.0861,28.0892,0.7677
150,father,8,3.6708,41.0013,0.9669
150,mother,9,3.0763,28.7077,0.7774
150,father,9,3.7116,39.6814,0.958
150,mother,10,3.0926,28.1976,0.7679
150,father,10,3.6805,40.0417,0.9691
151,mother,-5,3.5772,35.667,0.9477
151,father,-5,3.9028,41.6106,0.9929
151,mother,-4,3.5602,35.6833,0.9494
151,father,-4,3.8814,40.786,0.9513
151,mother,-3,3.592,35.5342,0.9296
151,father,-3,3.8377,40.7173,0.9827
151,mother,-2,3.5517,36.9672,0.9311
151,father,-2,3.8591,41.2447,0.9694
151,mother,-1,3.5638,36.6064,0.9173
151,father,-1,3.8739,42.01,0.9559
151,mother,0,3.4779,32.1565,0.9265
151,father,0,3.8708,40.3546,0.9722
151,mother,1,3.4183,31.2661,0.8634
151,father,1,3.8502,40.4291,0.9639
151,mother,2,3.3704,30.2021,0.8124
151,father,2,3.8353,40.2384,0.9686
151,mother,3,3.339,29.3961,0.794
151,father,3,3.9302,39.8696,0.9582
151,mother,4,3.2536,29.5622,0.7958
151,father,4,3.8496,40.3881,0.9699
151,mother,5,3.2993,29.3345,0.769
151,father,5,3.8628,40.3405,0.9514
151,mother,6,3.2779,28.592,0.7852
151,father,6,3.9088,41.272,0.9704
151,mother,7,3.2884,29.2031,0.7805
151,father,7,3.9013,40.5272,0.9863
151,mother,8,3.3084,28.3904,0.7681
151,father,8,3.8598,41.2018,0.9502
151,mother,9,3.319,28.2023,0.759
151,father,9,3.851,41.4519,0.9643
151,mother,10,3.2851,28.5435,0.7499
151,father,10,3.8785,40.8815,0.9624
152,mother,-5,3.761,36.5935,0.9377
152,father,-5,3.7493,39.71,0.9751
152,mother,-4,3.8041,36.8133,0.9431
152,father,-4,3.6692,39.2428,0.968
152,mother,-3,3.823,36.6465,0.9294
152,father,-3,3.7578,39.4199,0.9734
152,mother,-2,3.7379,36.6655,0.9499
152,father,-2,3.6307,39.5454,0.965
152,mother,-1,3.7902,36.7294,0.9446
152,father,-1,3.7133,39.3811,0.9309
152,mother,0,3.703,33.0822,0.9344
152,father,0,3.7258,39.7754,0.9733
152,mother,1,3.6385,30.9667,0.8323
152,father,1,3.7067,38.7971,0.9806
152,mother,2,3.624,30.3919,0.8492
152,father,2,3.7547,39.7927,0.9793
152,mother,3,3.5312,30.5111,0.7982
152,father,3,3.7275,39.9252,0.9683
152,mother,4,3.4977,30.0083,0.7745
152,father,4,3.7118,39.7514,0.9636
152,mother,5,3.4564,28.9509,0.7591
152,father,5,3.7298,40.532,0.9434
152,mother,6,3.503,30.2876,0.7671
152,father,6,3.7389,38.8005,0.9679
152,mother,7,3.4439,28.3426,0.7574
152,father,7,3.7098,39.9383,0.9512
152,mother,8,3.4954,29.6117,0.7468
152,father,8,3.7446,39.7066,0.9502
152,mother,9,3.4752,28.7284,0.7753
152,father,9,3.6978,39.2729,0.9483
152,mother,10,3.5172,28.9334,0.7535
152,father,10,3.7369,39.3491,0.9559
153,mother,-5,3.8791,35.4211,0.9514
153,father,-5,3.7437,40.7332,0.9838
153,mother,-4,3.9139,35.1609,0.931
153,father,-4,3.6899,41.0252,0.9692
153,mother,-3,3.8915,34.6135,0.9321
153,father,-3,3.6757,40.3771,0.9499
153,mother,-2,3.9004,36.3563,0.9004
153,father,-2,3.7404,41.5009,0.968
153,mother,-1,3.9117,35.4585,0.9111
153,father,-1,3.777,41.075,0.9678
153,mother,0,3.7867,32.308,0.9443
153,father,0,3.7573,40.9926,0.9679
153,mother,1,3.6585,29.8707,0.8502
153,father,1,3.7422,40.9047,0.9647
153,mother,2,3.6823,30.0268,0.8003
153,father,2,3.6967,40.1956,0.9468
153,mother,3,3.6516,27.5052,0.7972
153,father,3,3.7527,41.5683,0.9703
153,mother,4,3.5822,28.6797,0.8025
153,father,4,3.7386,40.9156,0.9904
153,mother,5,3.6103,27.7857,0.7613
153,father,5,3.7267,41.8469,0.9281
153,mother,6,3.5719,27.9786,0.7657
153,father,6,3.6857,42.0472,0.9589
153,mother,7,3.5285,28.1153,0.7462
153,father,7,3.766,41.7324,0.9541
153,mother,8,3.5605,27.1698,0.7846
153,father,8,3.7411,41.3395,0.9511
153,mother,9,3.5994,27.2726,0.7553
153,father,9,3.7385,40.6088,0.9681
153,mother,10,3.5793,27.6537,0.7559
153,father,10,3.719,40.905,0.9588
154,mother,-5,3.7073,37.2234,0.9346
154,father,-5,4.062,42.158,0.9675
154,mother,-4,3.6106,35.1629,0.9143
154,father,-4,4.0847,42.9065,0.9771
154,mother,-3,3.6875,35.8536,0.9178
154,father,-3,4.0313,41.7336,0.9699
154,mother,-2,3.6741,36.8514,0.9326
154,father,-2,4.0526,42.2675,0.9592
154,mother,-1,3.6707,35.8633,0.9382
154,father,-1,3.992,42.8366,0.9404
154,mother,0,3.594,33.875,0.9154
154,father,0,3.975,42.799,0.9816
154,mother,1,3.4981,31.6926,0.8692
154,father,1,4.0642,42.401,0.9617
154,mother,2,3.4672,30.3378,0.8182
154,father,2,4.0238,43.1997,0.964
154,mother,3,3.4205,30.2344,0.8025
154,father,3,4.0272,43.0032,0.9437
154,mother,4,3.3798,29.1762,0.7802
154,father,4,3.9995,43.3219,0.974
154,mother,5,3.3659,29.4548,0.7516
154,father,5,4.0616,41.7527,0.9636
154,mother,6,3.4154,29.3755,0.7508
154,father,6,4.1013,42.4499,0.9534
154,mother,7,3.4241,28.994,0.7653
154,father,7,4.0126,42.2917,0.9793
154,mother,8,3.3496,28.5268,0.7692
154,father,8,4.0703,42.5848,0.952
154,mother,9,3.3236,29.0056,0.7572
154,father,9,4.0427,42.3429,0.9672
154,mother,10,3.3373,28.7723,0.7525
154,father,10,4.0658,42.9705,0.9839
155,mother,-5,3.782,35.3785,0.9159
155,father,-5,3.9118,41.9338,0.9791
155,mother,-4,3.7154,35.3113,0.942
155,father,-4,3.8868,40.7812,0.9695
155,mother,-3,3.7408,34.9933,0.936
155,father,-3,3.9638,41.2256,0.9588
155,mother,-2,3.7427,34.7004,0.9364
155,father,-2,3.9315,41.0675,0.9837
155,mother,-1,3.7442,34.1586,0.9443
155,father,-1,3.9501,41.8282,0.9676
155,mother,0,3.6256,30.3066,0.8993
155,father,0,3.9069,41.1139,0.9601
155,mother,1,3.4587,29.9105,0.8863
155,father,1,3.9714,41.2808,0.9567
155,mother,2,3.489,29.4991,0.8183
155,father,2,3.9191,40.6749,0.9685
155,mother,3,3.5196,28.3309,0.819
155,father,3,3.9224,41.2546,0.9743
155,mother,4,3.3874,28.5001,0.7987
155,father,4,3.9507,40.6965,0.9794
155,mother,5,3.4152,28.5831,0.7857
155,father,5,3.9007,40.5961,0.9709
155,mother,6,3.4467,28.3919,0.7548
155,father,6,3.942,41.0046,0.9498
155,mother,7,3.4552,27.9983,0.7496
155,father,7,3.9466,42.0497,0.9677
155,mother,8,3.4483,27.7219,0.7503
155,father,8,3.9262,40.898,0.9711
155,mother,9,3.4303,28.0762,0.7596
155,father,9,3.8994,41.356,0.9669
155,mother,10,3.4066,27.5207,0.7803
155,father,10,3.9486,41.7071,0.9441
156,mother,-5,3.6848,35.881,0.9269
156,father,-5,3.9797,40.4995,0.9702
156,mother,-4,3.7225,34.9605,0.927
156,father,-4,3.95,39.5316,0.9525
156,mother,-3,3.6514,34.6202,0.9226
156,father,-3,3.944,40.4614,0.9929
156,mother,-2,3.6453,35.6656,0.9279
156,father,-2,3.9157,41.2686,0.9665
156,mother,-1,3.639,35.1351,0.9097
156,father,-1,3.9674,40.1202,0.9574
156,mother,0,3.5715,31.0903,0.9265
156,father,0,3.9437,39.7533,0.9717
156,mother,1,3.4848,29.9585,0.873
156,father,1,3.9861,40.5515,0.9561
156,mother,2,3.3963,29.0878,0.8386
156,father,2,3.9966,39.6445,0.9709
156,mother,3,3.4067,28.5987,0.8001
156,father,3,3.9671,41.002,0.9548
156,mother,4,3.3299,28.1658,0.7968
156,father,4,3.919,41.06,0.9447
156,mother,5,3.3797,28.922,0.771
156,father,5,3.942,39.6613,0.9675
156,mother,6,3.3754,27.4819,0.764
156,father,6,3.9132,40.4567,0.9578
156,mother,7,3.3644,28.0213,0.7533
156,father,7,3.8866,40.246,0.9779
156,mother,8,3.3781,27.7102,0.7649
156,father,8,3.9857,41.0512,0.9525
156,mother,9,3.4288,27.6224,0.7376
156,father,9,3.9736,40.5275,0.9534
156,mother,10,3.3918,28.0121,0.7647
156,father,10,3.9836,41.0974,0.9528
157,mother,-5,3.478,34.9511,0.9523
157,father,-5,3.9353,40.5339,0.9526
157,mother,-4,3.4941,35.4704,0.922
157,father,-4,3.927,40.2595,0.995
157,mother,-3,3.5308,34.8319,0.9466
157,father,-3,3.9561,40.37,0.9711
157,mother,-2,3.5222,35.2435,0.9287
157,father,-2,3.9192,41.0897,0.9603
157,mother,-1,3.4984,34.4963,0.9267
157,father,-1,3.8727,40.7699,0.9799
157,mother,0,3.3739,32.4961,0.9377
157,father,0,3.9209,40.5628,0.9445
157,mother,1,3.3517,30.1222,0.8676
157,father,1,3.9342,40.9479,0.9599
157,mother,2,3.2648,29.7973,0.8163
157,father,2,3.8741,40.9023,0.9679
157,mother,3,3.2615,28.9438,0.8076
157,father,3,3.9243,40.1023,0.9656
157,mother,4,3.2296,28.1406,0.7549
157,father,4,3.9787,40.5735,0.9693
157,mother,5,3.2498,28.8717,0.759
157,father,5,3.9249,40.7027,0.9482
157,mother,6,3.2535,28.4174,0.7624
157,father,6,3.9159,40.4498,0.9454
157,mother,7,3.2184,28.4221,0.7579
157,father,7,3.9705,40.822,0.9641
157,mother,8,3.2164,27.3928,0.7446
157,father,8,3.9535,41.531,0.9561
157,mother,9,3.2318,27.6564,0.7594
157,father,9,3.9537,40.3947,0.9541
157,mother,10,3.183,27.7198,0.7669
157,father,10,3.9348,40.3394,0.9584
158,mother,-5,3.5861,37.5179,0.9341
158,father,-5,3.7814,42.3991,0.9618
158,mother,-4,3.6282,37.5376,0.9409
158,father,-4,3.8628,42.4305,0.9644
158,mother,-3,3.6292,38.1591,0.9072
158,father,-3,3.8281,41.8822,0.9593
158,mother,-2,3.5963,39.1178,0.9199
158,father,-2,3.8476,41.9956,0.9786
158,mother,-1,3.5696,38.071,0.9408
158,father,-1,3.8115,41.6914,0.9694
158,mother,0,3.4954,34.1673,0.9464
158,father,0,3.7545,41.7732,0.9945
158,mother,1,3.4257,33.4929,0.8496
158,father,1,3.8125,41.8587,0.9594
158,mother,2,3.402,32.1238,0.8308
158,father,2,3.8544,41.9418,0.9557
158,mother,3,3.4064,31.7322,0.7936
158,father,3,3.8486,41.5933,0.9539
158,mother,4,3.349,30.8778,0.7992
158,father,4,3.8232,42.1474,0.9467
158,mother,5,3.3761,30.9195,0.773
158,father,5,3.834,42.0031,0.9576
158,mother,6,3.3199,31.1134,0.768
158,father,6,3.8461,41.9089,0.9696
158,mother,7,3.3067,31.0633,0.7866
158,father,7,3.8405,41.6513,0.9556
158,mother,8,3.2781,30.2667,0.7621
158,father,8,3.8818,41.2988,0.9349
158,mother,9,3.3149,30.3556,0.7608
158,father,9,3.8692,42.1308,0.9398
158,mother,10,3.2686,30.4941,0.7661
158,father,10,3.8074,42.487,0.95
159,mother,-5,3.6526,33.3787,0.9249
159,father,-5,4.0587,41.1575,0.947
159,mother,-4,3.6879,33.2348,0.9217
159,father,-4,4.0419,40.6879,0.995
159,mother,-3,3.6435,33.5092,0.9414
159,father,-3,4.0192,41.0385,0.9648
159,mother,-2,3.7183,33.3806,0.9391
159,father,-2,4.1028,40.5142,0.9584
159,mother,-1,3.6745,33.5067,0.9307
159,father,-1,4.0086,40.3695,0.9711
159,mother,0,3.6328,30.1816,0.9226
159,father,0,4.096,40.4327,0.9675
159,mother,1,3.562,28.3669,0.8503
159,father,1,4.0618,41.181,0.995
159,mother,2,3.4001,27.5126,0.8279
159,father,2,4.0673,40.0669,0.9727
159,mother,3,3.4444,27.6873,0.797
159,father,3,4.0923,41.2489,0.9633
159,mother,4,3.4052,27.1372,0.7839
159,father,4,4.0242,41.2831,0.9552
159,mother,5,3.4567,26.5394,0.7651
159,father,5,4.0564,40.7435,0.9821
159,mother,6,3.3535,26.1889,0.7667
159,father,6,4.0638,41.3045,0.9627
159,mother,7,3.4141,26.3542,0.7561
159,father,7,4.1137,40.4355,0.9579
159,mother,8,3.3696,25.5087,0.7498
159,father,8,4.0632,40.9368,0.963
159,mother,9,3.3086,25.7807,0.7622
159,father,9,4.0722,39.7894,0.973
159,mother,10,3.3656,26.1012,0.7521
159,father,10,4.0399,40.9013,0.9859
160,mother,-5,3.5203,33.8906,0.9444
160,father,-5,3.8353,40.9961,0.9574
160,mother,-4,3.5353,34.2147,0.9348
160,father,-4,3.8569,41.6985,0.9693
160,mother,-3,3.479,33.0747,0.9594
160,father,-3,3.8613,40.6564,0.9701
160,mother,-2,3.5041,32.5441,0.953
160,father,-2,3.8366,40.6681,0.9662
160,mother,-1,3.4633,34.2013,0.9304
160,father,-1,3.8353,40.6056,0.9713
160,mother,0,3.3793,30.3981,0.9333
160,father,0,3.7928,40.878,0.9445
160,mother,1,3.3543,29.798,0.8674
160,father,1,3.8329,41.1122,0.9741
160,mother,2,3.2792,28.1469,0.829
160,father,2,3.8149,41.289,0.9595
160,mother,3,3.2863,27.4204,0.7844
160,father,3,3.7902,40.4458,0.9857
160,mother,4,3.2382,27.3373,0.7941
160,father,4,3.9008,41.1008,0.963
160,mother,5,3.216,27.4587,0.7673
160,father,5,3.8713,41.0228,0.9732
160,mother,6,3.2283,26.0348,0.7738
160,father,6,3.8815,40.5541,0.9659
160,mother,7,3.1814,25.9922,0.7823
160,father,7,3.8178,40.4651,0.9511
160,mother,8,3.2127,27.399,0.7614
160,father,8,3.8656,40.913,0.9642
160,mother,9,3.2166,26.7,0.7607
160,father,9,3.8398,40.7491,0.9598
160,mother,10,3.2425,26.3551,0.7417
160,father,10,3.8217,40.7623,0.9532
161,mother,-5,3.636,35.2829,0.9488
161,father,-5,3.781,41.1289,0.9739
161,mother,-4,3.6718,36.0647,0.9545
161,father,-4,3.7991,40.3946,0.9595
161,mother,-3,3.6691,35.1347,0.9397
161,father,-3,3.8164,40.5798,0.9908
161,mother,-2,3.7377,35.6597,0.9063
161,father,-2,3.758,40.3888,0.9687
161,mother,-1,3.6724,35.5743,0.9391
161,father,-1,3.7992,40.8241,0.9618
161,mother,0,3.6169,31.3628,0.9331
161,father,0,3.7781,40.427,0.9789
161,mother,1,3.5728,30.4944,0.8605
161,father,1,3.7865,40.8642,0.9521
161,mother,2,3.4549,29.6099,0.8035
161,father,2,3.8345,41.1424,0.9497
161,mother,3,3.4628,29.3792,0.7935
161,father,3,3.7953,40.6284,0.9521
161,mother,4,3.3611,29.4202,0.7982
161,father,4,3.8224,41.3503,0.9562
161,mother,5,3.4086,28.8074,0.7455
161,father,5,3.7686,41.3367,0.9814
161,mother,6,3.3539,28.811,0.7548
161,father,6,3.7996,41.4715,0.9615
161,mother,7,3.3439,27.7796,0.7789
161,father,7,3.808,41.9773,0.9496
161,mother,8,3.4047,29.1679,0.7654
161,father,8,3.8286,41.7984,0.9554
161,mother,9,3.3555,28.1301,0.7599
161,father,9,3.8067,40.6739,0.9653
161,mother,10,3.3525,27.4523,0.7545
161,father,10,3.7654,41.0189,0.93
162,mother,-5,3.6065,35.7062,0.9225
162,father,-5,3.7379,40.9108,0.962
162,mother,-4,3.6125,34.8797,0.9278
162,father,-4,3.7313,40.1321,0.967
162,mother,-3,3.6396,34.8256,0.9124
162,father,-3,3.7028,40.4965,0.9726
162,mother,-2,3.5752,34.8745,0.9443
162,father,-2,3.7453,41.346,0.9661
162,mother,-1,3.6263,35.4182,0.9199
162,father,-1,3.7241,41.1581,0.9636
162,mother,0,3.5668,31.6481,0.9405
162,father,0,3.6866,40.4416,0.9661
162,mother,1,3.5234,30.3619,0.8721
162,father,1,3.7175,40.0314,0.9795
162,mother,2,3.429,29.3207,0.8222
162,father,2,3.7429,41.4187,0.9567
162,mother,3,3.3757,28.9739,0.7836
162,father,3,3.7548,42.3952,0.9628
162,mother,4,3.306,27.8405,0.7936
162,father,4,3.7281,40.7666,0.9711
162,mother,5,3.3301,27.9736,0.7578
162,father,5,3.7878,41.6839,0.9762
162,mother,6,3.3713,28.1279,0.7502
162,father,6,3.7855,41.202,0.9796
162,mother,7,3.3303,27.3694,0.7608
162,father,7,3.7204,40.8334,0.9654
162,mother,8,3.2866,28.2675,0.7432
162,father,8,3.7237,40.578,0.9556
162,mother,9,3.4097,27.4845,0.76
162,father,9,3.7364,40.887,0.9726
162,mother,10,3.321,27.2084,0.7459
162,father,10,3.7366,40.7939,0.9496
163,mother,-5,3.5513,35.8833,0.9221
163,father,-5,3.8115,41.7445,0.9938
163,mother,-4,3.5258,35.2853,0.9229
163,father,-4,3.8919,41.369,0.9701
163,mother,-3,3.6203,35.5857,0.9276
163,father,-3,3.891,41.6577,0.9676
163,mother,-2,3.525,35.2297,0.9566
163,father,-2,3.8363,40.7919,0.9829
163,mother,-1,3.5972,35.7282,0.9366
163,father,-1,3.8713,40.9338,0.9681
163,mother,0,3.4713,31.9731,0.9153
163,father,0,3.8482,41.4017,0.9848
163,mother,1,3.3972,31.368,0.8645
163,father,1,3.9096,40.9733,0.9535
163,mother,2,3.3388,29.7663,0.8111
163,father,2,3.8677,41.0117,0.9616
163,mother,3,3.3598,29.7773,0.8147
163,father,3,3.8503,40.2052,0.9699
163,mother,4,3.2597,29.5514,0.7743
163,father,4,3.8306,41.1423,0.956
163,mother,5,3.3365,29.0239,0.7718
163,father,5,3.8349,40.2993,0.9506
163,mother,6,3.3089,28.9454,0.7465
163,father,6,3.8689,41.2778,0.9428
163,mother,7,3.2182,27.7227,0.7781
163,father,7,3.9061,41.4344,0.9671
163,mother,8,3.2788,29.11,0.754
163,father,8,3.9025,41.1804,0.966
163,mother,9,3.2874,28.7037,0.765
163,father,9,3.9451,41.4873,0.9739
163,mother,10,3.2323,27.894,0.7882
163,father,10,3.8566,41.3562,0.9383
164,mother,-5,3.6652,35.1892,0.9155
164,father,-5,4.0914,38.641,0.9649
164,mother,-4,3.6427,35.0727,0.9268
164,father,-4,4.0423,40.0735,0.9566
164,mother,-3,3.6217,34.5546,0.9247
164,father,-3,4.0648,39.7721,0.9528
164,mother,-2,3.5983,34.8893,0.9292
164,father,-2,4.0181,39.2732,0.9691
164,mother,-1,3.6772,35.4909,0.933
164,father,-1,4.013,39.4573,0.9729
164,mother,0,3.5563,31.4312,0.9379
164,father,0,4.0655,40.0822,0.9773
164,mother,1,3.4495,30.3562,0.8588
164,father,1,4.0549,39.921,0.9689
164,mother,2,3.3778,29.9546,0.8334
164,father,2,4.0781,39.3827,0.9581
164,mother,3,3.3375,29.1439,0.7901
164,father,3,4.0276,39.0563,0.9501
164,mother,4,3.3478,27.8866,0.784
164,father,4,4.0452,39.5452,0.9667
164,mother,5,3.3324,27.7247,0.7911
164,father,5,4.0384,40.4804,0.9769
164,mother,6,3.351,27.6435,0.7727
164,father,6,4.0567,39.7894,0.9596
164,mother,7,3.3252,27.648,0.7677
164,father,7,4.0587,40.2961,0.9695
164,mother,8,3.3448,28.064,0.7597
164,father,8,4.0668,40.9092,0.9618
164,mother,9,3.3128,27.7937,0.7642
164,father,9,4.0261,39.8722,0.9426
164,mother,10,3.3828,28.3003,0.7664
164,father,10,3.9894,41.2596,0.963
165,mother,-5,3.5667,34.8231,0.9185
165,father,-5,3.851,41.6776,0.995
165,mother,-4,3.5467,34.8656,0.9281
165,father,-4,3.8273,41.7321,0.9733
165,mother,-3,3.5982,35.0137,0.9236
165,father,-3,3.8434,42.2377,0.9559
165,mother,-2,3.5872,34.9262,0.9504
165,father,-2,3.8943,41.9938,0.9711
165,mother,-1,3.5706,34.9161,0.9265
165,father,-1,3.8646,41.9703,0.9564
165,mother,0,3.4983,31.2223,0.9146
165,father,0,3.8603,41.4009,0.9831
165,mother,1,3.3809,30.1599,0.8559
165,father,1,3.8584,41.6538,0.9642
165,mother,2,3.3166,29.292,0.8056
165,father,2,3.9086,41.5988,0.9753
165,mother,3,3.3449,27.7115,0.7996
165,father,3,3.8468,41.3085,0.9736
165,mother,4,3.2702,28.9548,0.7791
165,father,4,3.8378,41.7381,0.9562
165,mother,5,3.255,28.4702,0.7756
165,father,5,3.8831,41.8802,0.9782
165,mother,6,3.2682,27.481,0.7671
165,father,6,3.8495,42.7365,0.9433
165,mother,7,3.2291,27.4599,0.7637
165,father,7,3.8248,42.0866,0.9784
165,mother,8,3.2416,27.4966,0.7758
165,father,8,3.8852,42.0672,0.9833
165,mother,9,3.2211,27.5857,0.7622
165,father,9,3.9185,41.2614,0.9671
165,mother,10,3.2401,27.3648,0.7568
165,father,10,3.8787,42.2688,0.9445
166,mother,-5,3.6582,37.2754,0.9209
166,father,-5,3.8459,41.4779,0.9707
166,mother,-4,3.6783,37.4461,0.9541
166,father,-4,3.8216,40.5997,0.9767
166,mother,-3,3.6586,37.6775,0.9628
166,father,-3,3.8233,41.5513,0.993
166,mother,-2,3.686,37.1869,0.9341
166,father,-2,3.8359,40.8208,0.9694
166,mother,-1,3.5859,37.5208,0.9226
166,father,-1,3.862,40.649,0.9547
166,mother,0,3.6086,32.3673,0.918
166,father,0,3.8309,40.5758,0.9765
166,mother,1,3.5066,32.6466,0.8723
166,father,1,3.8319,41.0406,0.9679
166,mother,2,3.4472,31.922,0.8131
166,father,2,3.805,41.4043,0.9682
166,mother,3,3.3991,30.3452,0.8239
166,father,3,3.8235,40.7073,0.9468
166,mother,4,3.4134,30.4958,0.7945
166,father,4,3.8643,41.0375,0.9755
166,mother,5,3.3997,30.1656,0.7616
