worker_id,firm_id,default_group,firm_response_type,active_choice_required,passive_choice,default_contribution_rate,default_equity_share,sophistication_index,liquidity_need_index,annual_income,target_contribution_rate,target_equity_share,participation,contribution_rate,equity_share,default_gap,welfare_distance,undersaving,oversaving_liquidity_risk
default-worker-1060,firm-04,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.27,0.32,80000,0.041,0.521,1,0.038,0.517,-0.003,0.004,0,0
default-worker-1061,firm-05,standard_default,insure,0,1,0.06,0.6,0.27,0.32,80600,0.041,0.521,1,0.06,0.6,0.019,0.048,0,0
default-worker-1062,firm-06,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.32,81200,0.041,0.521,1,0.1,0.7,0.059,0.127,0,0
default-worker-1063,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.27,0.32,81800,0.041,0.521,1,0.039,0.521,-0.002,0.002,0,0
default-worker-1064,firm-08,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.4,80950,0.047,0.538,1,0.03,0.45,-0.017,0.05,1,0
default-worker-1065,firm-09,standard_default,insure,0,1,0.06,0.6,0.36,0.4,81550,0.047,0.538,1,0.06,0.6,0.013,0.036,0,0
default-worker-1066,firm-10,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.4,82150,0.047,0.538,1,0.1,0.7,0.053,0.115,0,0
default-worker-1067,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.36,0.4,82750,0.047,0.538,1,0.048,0.518,0.001,0.008,0,0
default-worker-1068,firm-12,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.45,0.48,81900,0.053,0.556,1,0.05,0.551,-0.003,0.005,0,0
default-worker-1069,firm-13,standard_default,insure,0,1,0.06,0.6,0.45,0.48,82500,0.053,0.556,1,0.06,0.6,0.007,0.023,0,0
default-worker-1070,firm-14,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.48,83100,0.053,0.556,1,0.1,0.7,0.047,0.103,0,1
default-worker-1071,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.45,0.48,83700,0.053,0.556,1,0.051,0.555,-0.002,0.003,0,0
default-worker-1072,firm-16,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.56,82850,0.059,0.574,1,0.03,0.45,-0.029,0.075,1,0
default-worker-1073,firm-17,standard_default,insure,0,0,0.06,0.6,0.54,0.56,83450,0.059,0.574,1,0.062,0.563,0.002,0.007,0,0
default-worker-1074,firm-18,high_default,insure_or_oversteer,0,1,0.1,0.7,0.54,0.56,84050,0.059,0.574,1,0.1,0.7,0.041,0.09,0,1
default-worker-1075,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.54,0.56,84650,0.059,0.574,1,0.06,0.592,0.001,0.007,0,0
default-worker-1076,firm-20,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.63,0.64,83800,0.065,0.592,1,0.068,0.585,0.003,0.006,0,0
default-worker-1077,firm-21,standard_default,insure,0,1,0.06,0.6,0.63,0.64,84400,0.065,0.592,1,0.06,0.6,-0.005,0.009,0,0
default-worker-1078,firm-22,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.64,85000,0.065,0.592,1,0.1,0.7,0.035,0.078,0,1
default-worker-1079,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.63,0.64,85600,0.065,0.592,1,0.063,0.589,-0.002,0.003,0,0
default-worker-1080,firm-24,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.72,0.16,42000,0.082,0.699,1,0.03,0.45,-0.052,0.142,1,0
default-worker-1081,firm-25,standard_default,insure,0,0,0.06,0.6,0.72,0.16,42600,0.082,0.699,1,0.084,0.686,0.002,0.007,0,0
default-worker-1082,firm-26,high_default,insure_or_oversteer,0,1,0.1,0.7,0.72,0.16,43200,0.082,0.699,1,0.1,0.7,0.018,0.019,0,0
default-worker-1083,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.72,0.16,43800,0.082,0.699,1,0.082,0.716,0.0,0.006,0,0
default-worker-1084,firm-28,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.81,0.24,42950,0.088,0.717,1,0.091,0.709,0.003,0.006,0,0
default-worker-1085,firm-29,standard_default,insure,0,1,0.06,0.6,0.81,0.24,43550,0.088,0.717,1,0.06,0.6,-0.028,0.07,1,0
default-worker-1086,firm-30,high_default,insure_or_oversteer,0,0,0.1,0.7,0.81,0.24,44150,0.088,0.717,1,0.089,0.698,0.001,0.008,0,0
default-worker-1087,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.81,0.24,44750,0.088,0.717,1,0.085,0.713,-0.003,0.004,0,0
default-worker-1088,firm-32,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.32,43900,0.04,0.49,1,0.03,0.45,-0.01,0.026,0,0
default-worker-1089,firm-33,standard_default,insure,0,1,0.06,0.6,0.18,0.32,44500,0.04,0.49,1,0.06,0.6,0.02,0.06,0,0
default-worker-1090,firm-34,high_default,insure_or_oversteer,0,0,0.1,0.7,0.18,0.32,45100,0.04,0.49,1,0.038,0.49,-0.002,0.002,0,0
default-worker-1091,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.18,0.32,45700,0.04,0.49,1,0.04,0.505,0.0,0.006,0,0
default-worker-1092,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.4,44850,0.046,0.508,1,0.03,0.45,-0.016,0.039,1,0
default-worker-1093,firm-37,standard_default,insure,0,1,0.06,0.6,0.27,0.4,45450,0.046,0.508,1,0.06,0.6,0.014,0.047,0,0
default-worker-1094,firm-38,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.4,46050,0.046,0.508,1,0.1,0.7,0.054,0.126,0,0
default-worker-1095,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.27,0.4,46650,0.046,0.508,1,0.043,0.502,-0.003,0.005,0,0
default-worker-1096,firm-40,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.48,45800,0.052,0.526,1,0.03,0.45,-0.022,0.051,1,0
default-worker-1097,firm-41,standard_default,insure,0,1,0.06,0.6,0.36,0.48,46400,0.052,0.526,1,0.06,0.6,0.008,0.035,0,0
default-worker-1098,firm-42,high_default,insure_or_oversteer,0,0,0.1,0.7,0.36,0.48,47000,0.052,0.526,1,0.05,0.524,-0.002,0.003,0,0
default-worker-1099,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.36,0.48,47600,0.052,0.526,1,0.052,0.539,0.0,0.005,0,0
default-worker-1100,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.56,46750,0.044,0.543,1,0.03,0.45,-0.014,0.048,0,0
default-worker-1101,firm-45,standard_default,insure,0,1,0.06,0.6,0.45,0.56,47350,0.044,0.543,1,0.06,0.6,0.016,0.039,0,1
default-worker-1102,firm-46,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.56,47950,0.044,0.543,1,0.1,0.7,0.056,0.119,0,1
default-worker-1103,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.45,0.56,48550,0.044,0.543,1,0.046,0.536,0.003,0.006,0,0
default-worker-1104,firm-00,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.64,47700,0.05,0.561,1,0.03,0.45,-0.02,0.06,1,0
default-worker-1105,firm-01,standard_default,insure,0,1,0.06,0.6,0.54,0.64,48300,0.05,0.561,1,0.06,0.6,0.01,0.026,0,0
default-worker-1106,firm-02,high_default,insure_or_oversteer,0,0,0.1,0.7,0.54,0.64,48900,0.05,0.561,1,0.047,0.558,-0.002,0.004,0,0
default-worker-1107,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.54,0.64,49500,0.05,0.561,1,0.049,0.573,-0.0,0.004,0,0
default-worker-1108,firm-04,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.63,0.16,48650,0.081,0.669,1,0.083,0.655,0.002,0.007,0,0
default-worker-1109,firm-05,standard_default,insure,0,1,0.06,0.6,0.63,0.16,49250,0.081,0.669,1,0.06,0.6,-0.021,0.046,1,0
default-worker-1110,firm-06,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.16,49850,0.081,0.669,1,0.1,0.7,0.019,0.031,0,0
default-worker-1111,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.63,0.16,50450,0.081,0.669,1,0.084,0.66,0.003,0.006,0,0
default-worker-1112,firm-08,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.72,0.24,49600,0.087,0.686,1,0.03,0.45,-0.057,0.143,1,0
default-worker-1113,firm-09,standard_default,insure,0,1,0.06,0.6,0.72,0.24,50200,0.087,0.686,1,0.06,0.6,-0.027,0.059,1,0
default-worker-1114,firm-10,high_default,insure_or_oversteer,0,0,0.1,0.7,0.72,0.24,50800,0.087,0.686,1,0.085,0.682,-0.003,0.004,0,0
default-worker-1115,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.72,0.24,51400,0.087,0.686,1,0.087,0.697,-0.0,0.004,0,0
default-worker-1116,firm-12,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.81,0.32,50550,0.093,0.704,1,0.095,0.689,0.002,0.007,0,0
default-worker-1117,firm-13,standard_default,insure,0,0,0.06,0.6,0.81,0.32,51150,0.093,0.704,1,0.091,0.704,-0.002,0.002,0,0
default-worker-1118,firm-14,high_default,insure_or_oversteer,0,1,0.1,0.7,0.81,0.32,51750,0.093,0.704,1,0.1,0.7,0.007,0.009,0,0
default-worker-1119,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.81,0.32,52350,0.093,0.704,1,0.096,0.694,0.002,0.006,0,0
default-worker-1120,firm-16,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.4,51500,0.031,0.477,1,0.03,0.45,-0.001,0.01,0,0
default-worker-1121,firm-17,standard_default,insure,0,1,0.06,0.6,0.18,0.4,52100,0.031,0.477,1,0.06,0.6,0.029,0.075,0,0
default-worker-1122,firm-18,high_default,insure_or_oversteer,0,0,0.1,0.7,0.18,0.4,52700,0.031,0.477,1,0.028,0.471,-0.003,0.005,0,0
default-worker-1123,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.18,0.4,53300,0.031,0.477,1,0.03,0.486,-0.001,0.004,0,0
default-worker-1124,firm-20,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.48,52450,0.037,0.495,1,0.03,0.45,-0.007,0.023,0,0
default-worker-1125,firm-21,standard_default,insure,0,0,0.06,0.6,0.27,0.48,53050,0.037,0.495,1,0.034,0.493,-0.002,0.003,0,0
default-worker-1126,firm-22,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.48,53650,0.037,0.495,1,0.1,0.7,0.063,0.143,0,1
default-worker-1127,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.27,0.48,54250,0.037,0.495,1,0.039,0.483,0.002,0.007,0,0
default-worker-1128,firm-24,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.36,0.56,53400,0.043,0.513,1,0.03,0.45,-0.013,0.036,0,0
default-worker-1129,firm-25,standard_default,insure,0,1,0.06,0.6,0.36,0.56,54000,0.043,0.513,1,0.06,0.6,0.017,0.05,0,1
default-worker-1130,firm-26,high_default,insure_or_oversteer,0,0,0.1,0.7,0.36,0.56,54600,0.043,0.513,1,0.046,0.505,0.003,0.006,0,0
default-worker-1131,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.36,0.56,55200,0.043,0.513,1,0.042,0.52,-0.001,0.004,0,0
default-worker-1132,firm-28,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.64,54350,0.049,0.531,1,0.03,0.45,-0.019,0.049,1,0
default-worker-1133,firm-29,standard_default,insure,0,0,0.06,0.6,0.45,0.64,54950,0.049,0.531,1,0.046,0.527,-0.003,0.004,0,0
default-worker-1134,firm-30,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.64,55550,0.049,0.531,1,0.1,0.7,0.051,0.119,0,1
default-worker-1135,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.45,0.64,56150,0.049,0.531,1,0.051,0.517,0.002,0.007,0,0
default-worker-1136,firm-32,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.54,0.16,55300,0.08,0.638,1,0.03,0.45,-0.05,0.12,1,0
default-worker-1137,firm-33,standard_default,insure,0,1,0.06,0.6,0.54,0.16,55900,0.08,0.638,1,0.06,0.6,-0.02,0.035,1,0
default-worker-1138,firm-34,high_default,insure_or_oversteer,0,0,0.1,0.7,0.54,0.16,56500,0.08,0.638,1,0.083,0.629,0.003,0.006,0,0
default-worker-1139,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.54,0.16,57100,0.08,0.638,1,0.079,0.644,-0.001,0.003,0,0
default-worker-1140,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.63,0.24,56250,0.071,0.656,1,0.03,0.45,-0.041,0.116,1,0
default-worker-1141,firm-37,standard_default,insure,0,0,0.06,0.6,0.63,0.24,56850,0.071,0.656,1,0.069,0.651,-0.003,0.005,0,0
default-worker-1142,firm-38,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.24,57450,0.071,0.656,1,0.1,0.7,0.029,0.046,0,0
default-worker-1143,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.63,0.24,58050,0.071,0.656,1,0.073,0.641,0.002,0.007,0,0
default-worker-1144,firm-40,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.72,0.32,57200,0.078,0.674,1,0.075,0.673,-0.002,0.002,0,0
default-worker-1145,firm-41,standard_default,insure,0,1,0.06,0.6,0.72,0.32,57800,0.078,0.674,1,0.06,0.6,-0.018,0.044,1,0
default-worker-1146,firm-42,high_default,insure_or_oversteer,0,0,0.1,0.7,0.72,0.32,58400,0.078,0.674,1,0.08,0.663,0.002,0.006,0,0
default-worker-1147,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.72,0.32,59000,0.078,0.674,1,0.076,0.678,-0.001,0.003,0,0
default-worker-1148,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.81,0.4,58150,0.084,0.691,1,0.03,0.45,-0.054,0.14,1,0
default-worker-1149,firm-45,standard_default,insure,0,0,0.06,0.6,0.81,0.4,58750,0.084,0.691,1,0.081,0.685,-0.003,0.005,0,0
default-worker-1150,firm-46,high_default,insure_or_oversteer,0,1,0.1,0.7,0.81,0.4,59350,0.084,0.691,1,0.1,0.7,0.016,0.021,0,0
default-worker-1151,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.81,0.4,59950,0.084,0.691,1,0.085,0.675,0.001,0.007,0,0
default-worker-1152,firm-00,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.18,0.48,59100,0.036,0.464,1,0.034,0.462,-0.002,0.003,0,0
default-worker-1153,firm-01,standard_default,insure,0,1,0.06,0.6,0.18,0.48,59700,0.036,0.464,1,0.06,0.6,0.024,0.074,0,1
default-worker-1154,firm-02,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.48,60300,0.036,0.464,1,0.1,0.7,0.064,0.154,0,1
default-worker-1155,firm-03,active_choice,accommodate,1,0,0.0,0.0,0.18,0.48,60900,0.036,0.464,1,0.034,0.467,-0.002,0.003,0,0
default-worker-1156,firm-04,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.56,60050,0.042,0.482,1,0.03,0.45,-0.012,0.025,0,0
default-worker-1157,firm-05,standard_default,insure,0,1,0.06,0.6,0.27,0.56,60650,0.042,0.482,1,0.06,0.6,0.018,0.062,0,1
default-worker-1158,firm-06,high_default,insure_or_oversteer,0,1,0.1,0.7,0.27,0.56,61250,0.042,0.482,1,0.1,0.7,0.058,0.142,0,1
default-worker-1159,firm-07,active_choice,accommodate,1,0,0.0,0.0,0.27,0.56,61850,0.042,0.482,1,0.043,0.464,0.001,0.008,0,0
default-worker-1160,firm-08,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.36,0.64,61000,0.033,0.5,1,0.031,0.496,-0.003,0.004,0,0
default-worker-1161,firm-09,standard_default,insure,0,1,0.06,0.6,0.36,0.64,61600,0.033,0.5,1,0.06,0.6,0.027,0.066,0,1
default-worker-1162,firm-10,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.64,62200,0.033,0.5,1,0.1,0.7,0.067,0.147,0,1
default-worker-1163,firm-11,active_choice,accommodate,1,0,0.0,0.0,0.36,0.64,62800,0.033,0.5,1,0.031,0.501,-0.002,0.002,0,0
default-worker-1164,firm-12,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.16,61950,0.065,0.607,1,0.03,0.45,-0.035,0.093,1,0
default-worker-1165,firm-13,standard_default,insure,0,0,0.06,0.6,0.45,0.16,62550,0.065,0.607,1,0.067,0.598,0.003,0.006,0,0
default-worker-1166,firm-14,high_default,insure_or_oversteer,0,1,0.1,0.7,0.45,0.16,63150,0.065,0.607,1,0.1,0.7,0.035,0.069,0,0
default-worker-1167,firm-15,active_choice,accommodate,1,0,0.0,0.0,0.45,0.16,63750,0.065,0.607,1,0.066,0.587,0.001,0.008,0,0
default-worker-1168,firm-16,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.54,0.24,62900,0.071,0.625,1,0.068,0.62,-0.003,0.005,0,0
default-worker-1169,firm-17,standard_default,insure,0,1,0.06,0.6,0.54,0.24,63500,0.071,0.625,1,0.06,0.6,-0.011,0.02,0,0
default-worker-1170,firm-18,high_default,insure_or_oversteer,0,0,0.1,0.7,0.54,0.24,64100,0.071,0.625,1,0.072,0.61,0.002,0.007,0,0
default-worker-1171,firm-19,active_choice,accommodate,1,0,0.0,0.0,0.54,0.24,64700,0.071,0.625,1,0.069,0.624,-0.002,0.003,0,0
default-worker-1172,firm-20,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.63,0.32,63850,0.077,0.643,1,0.03,0.45,-0.047,0.118,1,0
default-worker-1173,firm-21,standard_default,insure,0,0,0.06,0.6,0.63,0.32,64450,0.077,0.643,1,0.079,0.632,0.002,0.006,0,0
default-worker-1174,firm-22,high_default,insure_or_oversteer,0,1,0.1,0.7,0.63,0.32,65050,0.077,0.643,1,0.1,0.7,0.023,0.045,0,0
default-worker-1175,firm-23,active_choice,accommodate,1,0,0.0,0.0,0.63,0.32,65650,0.077,0.643,1,0.078,0.661,0.001,0.007,0,0
default-worker-1176,firm-24,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.72,0.4,64800,0.083,0.661,1,0.086,0.654,0.003,0.006,0,0
default-worker-1177,firm-25,standard_default,insure,0,1,0.06,0.6,0.72,0.4,65400,0.083,0.661,1,0.06,0.6,-0.023,0.045,1,0
default-worker-1178,firm-26,high_default,insure_or_oversteer,0,0,0.1,0.7,0.72,0.4,66000,0.083,0.661,1,0.084,0.644,0.001,0.008,0,0
default-worker-1179,firm-27,active_choice,accommodate,1,0,0.0,0.0,0.72,0.4,66600,0.083,0.661,1,0.081,0.658,-0.002,0.003,0,0
default-worker-1180,firm-28,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.81,0.48,65750,0.074,0.679,1,0.03,0.45,-0.044,0.126,1,0
default-worker-1181,firm-29,standard_default,insure,0,0,0.06,0.6,0.81,0.48,66350,0.074,0.679,1,0.076,0.666,0.002,0.007,0,0
default-worker-1182,firm-30,high_default,insure_or_oversteer,0,1,0.1,0.7,0.81,0.48,66950,0.074,0.679,1,0.1,0.7,0.026,0.036,0,1
default-worker-1183,firm-31,active_choice,accommodate,1,0,0.0,0.0,0.81,0.48,67550,0.074,0.679,1,0.075,0.695,0.0,0.006,0,0
default-worker-1184,firm-32,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.18,0.56,66700,0.026,0.452,1,0.03,0.45,0.004,0.005,0,0
default-worker-1185,firm-33,standard_default,insure,0,1,0.06,0.6,0.18,0.56,67300,0.026,0.452,1,0.06,0.6,0.034,0.09,0,1
default-worker-1186,firm-34,high_default,insure_or_oversteer,0,1,0.1,0.7,0.18,0.56,67900,0.026,0.452,1,0.1,0.7,0.074,0.171,0,1
default-worker-1187,firm-35,active_choice,accommodate,1,0,0.0,0.0,0.18,0.56,68500,0.026,0.452,1,0.024,0.448,-0.003,0.004,0,0
default-worker-1188,firm-36,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.27,0.64,67650,0.032,0.469,1,0.03,0.45,-0.002,0.01,0,0
default-worker-1189,firm-37,standard_default,insure,0,1,0.06,0.6,0.27,0.64,68250,0.032,0.469,1,0.06,0.6,0.028,0.078,0,1
default-worker-1190,firm-38,high_default,insure_or_oversteer,0,0,0.1,0.7,0.27,0.64,68850,0.032,0.469,1,0.03,0.47,-0.002,0.002,0,0
default-worker-1191,firm-39,active_choice,accommodate,1,0,0.0,0.0,0.27,0.64,69450,0.032,0.469,1,0.033,0.485,0.0,0.006,0,0
default-worker-1192,firm-40,low_default,exploit_or_underinsure,0,0,0.03,0.45,0.36,0.16,68600,0.064,0.577,1,0.066,0.567,0.002,0.006,0,0
default-worker-1193,firm-41,standard_default,insure,0,1,0.06,0.6,0.36,0.16,69200,0.064,0.577,1,0.06,0.6,-0.004,0.012,0,0
default-worker-1194,firm-42,high_default,insure_or_oversteer,0,1,0.1,0.7,0.36,0.16,69800,0.064,0.577,1,0.1,0.7,0.036,0.081,0,0
default-worker-1195,firm-43,active_choice,accommodate,1,0,0.0,0.0,0.36,0.16,70400,0.064,0.577,1,0.061,0.571,-0.003,0.005,0,0
default-worker-1196,firm-44,low_default,exploit_or_underinsure,0,1,0.03,0.45,0.45,0.24,69550,0.07,0.595,1,0.03,0.45,-0.04,0.095,1,0
default-worker-1197,firm-45,standard_default,insure,0,1,0.06,0.6,0.45,0.24,70150,0.07,0.595,1,0.06,0.6,-0.01,0.013,0,0
default-worker-1198,firm-46,high_default,insure_or_oversteer,0,0,0.1,0.7,0.45,0.24,70750,0.07,0.595,1,0.068,0.593,-0.002,0.003,0,0
default-worker-1199,firm-47,active_choice,accommodate,1,0,0.0,0.0,0.45,0.24,71350,0.07,0.595,1,0.07,0.608,0.0,0.005,0,0
