race_id,district_group,election_year,vote_margin,won_seat,next_vote_share,pre_turnout,party_strength,district_income,synthetic_candidate_quality,synthetic_true_effect
3042,Coastal,2002,-0.02719,0,0.42417,0.58978,0.47656,67395.05,1.26315,0.065
3043,Mountain,1998,0.05141,1,0.62876,0.48822,0.44521,54861.73,-0.71164,0.055
3044,South,2002,0.14317,1,0.55012,0.54034,0.48902,37360.34,0.56566,0.061
3045,North,1994,-0.54261,0,0.42617,0.54108,0.37714,52771.86,0.54943,0.055
3046,North,2008,-0.03523,0,0.51315,0.6117,0.48315,69193.95,0.6464,0.065
3047,Central,2008,-0.31688,0,0.3947,0.5646,0.44073,64559.72,1.27777,0.055
3048,Mountain,2008,0.32932,1,0.60664,0.48373,0.43803,57464.18,0.23712,0.055
3049,Coastal,2002,0.02024,1,0.49671,0.49774,0.54529,60050.39,-0.59629,0.065
3050,Coastal,2002,0.23018,1,0.56911,0.57091,0.62274,84370.18,0.17819,0.055
3051,Coastal,2012,0.08762,1,0.50295,0.52249,0.68663,63920.37,0.267,0.055
3052,South,2012,-0.03204,0,0.35726,0.50864,0.48723,56362.57,-0.26456,0.071
3053,Central,2010,-0.0356,0,0.54411,0.53361,0.48575,68439.98,-0.0524,0.065
3054,Coastal,1996,-0.65,0,0.34469,0.51139,0.35736,58793.33,0.7877,0.055
3055,Mountain,2012,0.06673,1,0.60461,0.55404,0.41079,63228.61,-0.71601,0.055
3056,Central,2004,-0.09785,0,0.48308,0.51904,0.44956,65248.28,0.29205,0.055
3057,North,2004,-0.04561,0,0.54335,0.52458,0.55398,72242.87,0.73108,0.065
3058,Coastal,2000,0.01995,1,0.68681,0.5471,0.53052,84508.74,0.06771,0.065
3059,Coastal,1996,-0.0129,0,0.50304,0.45764,0.57897,69832.64,-0.31705,0.065
3060,Mountain,2006,-0.01098,0,0.47744,0.54948,0.41584,61820.34,1.18384,0.065
3061,Mountain,1992,0.04386,1,0.56102,0.52233,0.41648,50809.11,-1.02234,0.065
3062,Central,2012,0.08503,1,0.58517,0.51734,0.54959,55858.26,2.70917,0.055
3063,North,2008,0.00441,1,0.57744,0.57166,0.46136,53459.38,-0.46841,0.065
3064,South,2006,0.37995,1,0.57664,0.55072,0.57751,58709.26,0.06676,0.061
3065,South,1996,0.02426,1,0.6053,0.44268,0.50491,55280.91,-1.05579,0.071
3066,Central,1992,-0.22368,0,0.45169,0.49126,0.34298,67671.43,-0.01372,0.055
3067,South,2004,0.07985,1,0.5933,0.5768,0.53444,52618.15,0.20226,0.061
3068,Coastal,2012,0.05815,1,0.54199,0.50495,0.41277,58616.08,-0.19214,0.055
3069,Mountain,2006,0.12785,1,0.44646,0.56217,0.36114,54912.7,-0.01936,0.055
3070,Central,1996,0.26038,1,0.66057,0.5652,0.7118,57913.55,0.20542,0.055
3071,Coastal,2004,-0.08534,0,0.41906,0.45979,0.51017,60147.45,-0.13207,0.055
3072,Central,2012,0.08099,1,0.5916,0.56451,0.55153,51609.28,1.50363,0.055
3073,South,2000,0.22945,1,0.53783,0.5665,0.5297,55625.23,1.8035,0.061
3074,North,2004,-0.12576,0,0.48447,0.55948,0.42727,62739.49,-0.59555,0.055
3075,South,2002,0.15999,1,0.64756,0.62214,0.49581,49830.6,-0.77213,0.061
3076,North,1994,0.03762,1,0.53633,0.53775,0.53895,53921.01,-0.00218,0.065
3077,Central,1994,0.18486,1,0.64411,0.58365,0.62417,59273.24,0.04583,0.055
3078,South,1994,0.10278,1,0.52392,0.44225,0.58333,36347.62,0.02907,0.061
3079,Central,1992,-0.0173,0,0.47287,0.57972,0.50296,59234.77,0.89105,0.065
3080,Coastal,1992,0.14902,1,0.54397,0.54463,0.65398,66085.77,-0.15766,0.055
3081,Central,1996,-0.03799,0,0.50134,0.5136,0.57756,53462.42,2.07073,0.065
3082,South,1992,0.02207,1,0.51605,0.46791,0.41765,52624.52,-0.78265,0.071
3083,North,2002,0.06947,1,0.53869,0.55543,0.53343,53177.03,-0.95553,0.055
3084,Central,2000,0.02828,1,0.57721,0.50214,0.4391,51779.63,1.3093,0.065
3085,Mountain,2000,0.00507,1,0.51901,0.58772,0.4236,48815.37,-0.49717,0.065
3086,Central,1994,0.08461,1,0.51351,0.54126,0.57548,47626.23,0.11618,0.055
3087,Coastal,1998,-0.04598,0,0.5179,0.57399,0.47627,51935.4,0.36517,0.065
3088,Coastal,1992,0.02072,1,0.51601,0.47589,0.58661,68978.04,-0.9695,0.065
3089,Central,2010,0.14283,1,0.49583,0.58751,0.52371,53406.77,-0.73633,0.055
3090,Coastal,1994,-0.07409,0,0.47929,0.55898,0.54336,60667.86,-1.25314,0.055
3091,North,2000,0.0494,1,0.52988,0.56815,0.57723,50663.89,-0.13698,0.065
3092,Central,1992,0.04236,1,0.50392,0.57819,0.36828,54045.21,0.13316,0.065
3093,South,2004,0.01143,1,0.5431,0.56481,0.59202,47331.59,2.59117,0.071
3094,Coastal,2004,-0.10514,0,0.52879,0.53679,0.3964,52471.44,-0.30384,0.055
3095,North,1996,0.02765,1,0.55219,0.57455,0.6505,62149.29,-2.04852,0.065
3096,Central,2004,-0.00772,0,0.35236,0.48764,0.55136,53976.38,0.03608,0.065
3097,Coastal,1996,0.09157,1,0.58195,0.64909,0.71445,61308.58,0.16707,0.055
3098,South,2008,-0.09557,0,0.4443,0.6025,0.40272,53475.59,-0.60142,0.061
3099,South,1996,-0.02115,0,0.42123,0.45291,0.51633,59421.97,-0.94273,0.071
3100,Coastal,2008,-0.08299,0,0.55104,0.60494,0.48718,67946.47,-0.24303,0.055
3101,Mountain,1998,-0.10975,0,0.39766,0.59904,0.54589,52750.98,-0.98241,0.055
3102,Mountain,2008,0.0605,1,0.51851,0.44457,0.40335,66360.78,-0.87851,0.055
3103,Mountain,2008,-0.04928,0,0.44554,0.51988,0.42087,67710.51,-0.40446,0.065
3104,South,2008,-0.02638,0,0.55488,0.5509,0.46686,62279.95,-0.73821,0.071
3105,Central,1992,-0.1497,0,0.49896,0.50322,0.38312,64440.19,0.8601,0.055
3106,South,2010,0.28932,1,0.59882,0.53122,0.63393,53640.03,-0.61904,0.061
3107,North,1998,-0.07675,0,0.49165,0.5891,0.52239,40050.8,1.36834,0.055
3108,North,2012,0.23781,1,0.54344,0.60863,0.56206,52037.62,0.48343,0.055
3109,South,1998,0.08625,1,0.56122,0.54494,0.53984,47311.68,-0.9191,0.061
3110,Central,2006,-0.00686,0,0.50019,0.50413,0.5462,58022.91,-0.57406,0.065
3111,South,1994,0.48394,1,0.58144,0.51567,0.59551,46244.63,1.31945,0.061
3112,South,2008,0.36071,1,0.6017,0.50192,0.52501,59968.28,-1.39438,0.061
3113,Central,2002,-0.01213,0,0.46866,0.5227,0.46777,61386.16,1.68181,0.065
3114,North,2002,-0.09849,0,0.54177,0.63845,0.44519,62394.28,-1.78356,0.055
3115,Central,2012,0.00507,1,0.67947,0.56378,0.42833,63169.22,0.54521,0.065
3116,North,2002,0.10447,1,0.56905,0.54754,0.46473,59845.44,0.54611,0.055
3117,Central,1994,-0.0193,0,0.45805,0.48327,0.43876,65900.16,-0.21168,0.065
3118,Mountain,1992,0.25581,1,0.67248,0.61014,0.58789,74314.41,1.44824,0.055
3119,South,1998,-0.05744,0,0.36661,0.52232,0.41875,60557.99,0.85983,0.061
3120,North,2012,-0.01142,0,0.50172,0.52971,0.38608,64074.31,-0.542,0.065
3121,Mountain,2004,-0.45653,0,0.30811,0.47242,0.29832,70579.14,0.32183,0.055
3122,North,2000,-0.01296,0,0.49748,0.63227,0.5555,61715.66,1.38335,0.065
3123,Central,1994,0.05408,1,0.55546,0.49847,0.45664,60994.94,-0.69453,0.055
3124,North,2010,-0.0384,0,0.58169,0.57193,0.64987,70546.38,1.59559,0.065
3125,Mountain,2000,-0.14869,0,0.44222,0.52485,0.53076,49309.83,-1.35221,0.055
3126,Mountain,2000,-0.2212,0,0.39393,0.58299,0.53757,67530.06,0.1647,0.055
3127,Central,1992,0.03409,1,0.59542,0.47468,0.51542,53586.2,1.4196,0.065
3128,Coastal,1992,0.42427,1,0.63465,0.54781,0.6719,64904.66,-0.73835,0.055
3129,Coastal,1994,-0.03804,0,0.48784,0.46792,0.6404,75983.54,1.38179,0.065
3130,Mountain,2010,0.02696,1,0.50734,0.49948,0.4945,62960.89,-0.68073,0.065
3131,Coastal,2008,-0.02531,0,0.48673,0.61957,0.50312,57132.88,0.70013,0.065
3132,South,2000,-0.15786,0,0.50538,0.53058,0.49423,67434.85,0.08277,0.061
3133,Coastal,2004,0.10623,1,0.5593,0.58813,0.62087,62666.88,0.32208,0.055
3134,North,2008,0.00281,1,0.69856,0.63389,0.41844,50890.76,2.48942,0.065
3135,Central,2000,0.03523,1,0.55852,0.53969,0.42695,47243.22,-1.55882,0.065
3136,South,2012,-0.06933,0,0.45918,0.5361,0.37419,44836.52,-0.35828,0.061
3137,North,1992,0.04821,1,0.43618,0.58246,0.44567,52881.67,0.04155,0.065
3138,South,1994,0.00984,1,0.4851,0.49409,0.5504,41298.12,-0.42301,0.071
3139,Coastal,2012,-0.1552,0,0.4781,0.54314,0.46742,61739.35,-2.33741,0.055
3140,Central,2002,0.11422,1,0.49155,0.52286,0.44338,62199.94,1.42252,0.055
3141,South,1996,0.02615,1,0.6251,0.45047,0.50124,56514.05,1.14108,0.071
3142,North,2002,-0.06715,0,0.45151,0.6004,0.45384,67937.06,-0.02594,0.055
3143,South,2010,-0.4933,0,0.40645,0.59357,0.33249,50202.67,1.21251,0.061
3144,Central,2010,-0.10596,0,0.5167,0.6179,0.50128,57823.93,-1.35125,0.055
3145,Coastal,1994,0.15939,1,0.54956,0.56531,0.61423,66202.23,-1.24892,0.055
3146,Coastal,1998,-0.06871,0,0.43637,0.52832,0.38847,62091.83,-1.29242,0.055
3147,Coastal,2010,-0.05757,0,0.54742,0.48358,0.47206,60027.07,0.86497,0.055
3148,North,2012,-0.11273,0,0.51762,0.49809,0.36297,53898.46,-1.16509,0.055
3149,Coastal,1996,-0.00132,0,0.54953,0.53921,0.62797,55336.62,-0.63258,0.065
3150,South,1994,-0.06076,0,0.47926,0.48143,0.34464,53537.15,0.60639,0.061
3151,Central,2004,-0.01652,0,0.50327,0.58091,0.53645,60333.51,-0.33495,0.065
3152,Coastal,1996,0.01119,1,0.54286,0.59274,0.57069,69092.87,1.55251,0.065
3153,Mountain,1996,0.43393,1,0.59516,0.58797,0.64862,67300.83,-1.80206,0.055
3154,Central,1998,0.03448,1,0.50593,0.56863,0.57623,52077.19,-1.15738,0.065
3155,Mountain,1998,-0.4218,0,0.35178,0.49079,0.36411,61595.01,0.79326,0.055
3156,North,2012,0.01296,1,0.54847,0.60926,0.45112,51762.0,-0.21674,0.065
3157,Central,2006,0.29085,1,0.52019,0.52881,0.54172,53377.71,-0.49691,0.055
3158,Coastal,2004,0.02893,1,0.57954,0.56894,0.70416,61090.75,-0.20609,0.065
3159,Coastal,2006,-0.05604,0,0.48938,0.53581,0.4211,56170.75,-0.48602,0.055
3160,Central,1998,-0.0877,0,0.38996,0.44208,0.46077,46322.97,-1.13797,0.055
3161,Central,2004,-0.44653,0,0.30685,0.47495,0.39865,59742.95,-0.05927,0.055
3162,Coastal,2004,0.117,1,0.57004,0.63309,0.62443,76698.09,1.28522,0.055
3163,South,2010,0.173,1,0.581,0.52966,0.61542,54283.45,1.10098,0.061
3164,South,1992,-0.38513,0,0.40822,0.50748,0.31924,63274.77,-0.04929,0.061
3165,Central,2006,0.3936,1,0.64843,0.62169,0.52351,46882.06,-0.06369,0.055
3166,Central,2006,0.19182,1,0.5719,0.56703,0.50002,53858.81,-1.87512,0.055
3167,South,2000,-0.33987,0,0.46821,0.48443,0.34948,57380.53,2.11096,0.061
3168,Central,2008,-0.02636,0,0.42706,0.5437,0.37784,57313.04,0.9299,0.065
3169,Central,1998,0.00678,1,0.48348,0.57502,0.61186,68534.48,-1.2068,0.065
3170,Mountain,2006,0.04733,1,0.51146,0.54048,0.46153,50941.0,-1.14998,0.065
3171,Mountain,2006,0.05388,1,0.59002,0.48906,0.47714,51068.87,-0.13822,0.055
3172,Coastal,2002,0.18989,1,0.58983,0.55948,0.53717,55889.76,-0.197,0.055
3173,South,1992,-0.08271,0,0.49065,0.55031,0.51602,32174.43,1.16875,0.061
3174,North,2012,0.36293,1,0.65749,0.56596,0.64174,54170.68,0.93201,0.055
3175,Mountain,2012,0.06302,1,0.63827,0.47211,0.38983,63581.79,-0.198,0.055
3176,South,2004,-0.07232,0,0.4661,0.55598,0.6233,52107.96,1.50554,0.061
3177,Coastal,2010,-0.01329,0,0.51207,0.51476,0.62215,65608.32,0.81454,0.065
3178,Central,1998,-0.05707,0,0.42142,0.47931,0.49563,60048.36,-0.60878,0.055
3179,Coastal,2006,0.27848,1,0.66936,0.49913,0.7538,69329.84,0.91498,0.055
3180,South,2008,-0.03445,0,0.48832,0.51523,0.47211,48381.06,-1.06529,0.071
3181,Central,2012,0.06791,1,0.52422,0.51908,0.45313,45208.63,0.46532,0.055
3182,North,2010,0.03478,1,0.47535,0.61904,0.50071,58270.64,-0.95367,0.065
3183,South,1994,0.05848,1,0.59343,0.52835,0.46764,46748.13,-0.71408,0.061
3184,Coastal,2012,-0.00301,0,0.51355,0.433,0.54454,79044.45,0.24302,0.065
3185,Coastal,1998,0.05378,1,0.65536,0.50388,0.68065,80541.43,1.1702,0.055
3186,North,2000,-0.06418,0,0.47631,0.59815,0.51311,56433.27,0.86495,0.055
3187,Central,1998,-0.09319,0,0.48467,0.60877,0.54982,49381.62,-0.30315,0.055
3188,North,1992,0.0036,1,0.53812,0.58669,0.52553,55592.87,0.43895,0.065
3189,North,2002,0.3241,1,0.64828,0.56239,0.6281,49796.74,1.23988,0.055
3190,Central,2000,0.12,1,0.538,0.54642,0.49989,56682.77,0.10691,0.055
3191,Mountain,1996,-0.04915,0,0.43207,0.60099,0.34682,48779.84,0.36078,0.065
3192,Central,1996,-0.01489,0,0.42606,0.62291,0.42839,51325.88,2.00016,0.065
3193,North,2010,0.00346,1,0.52048,0.63922,0.50941,57510.42,1.3032,0.065
3194,North,2000,-0.0271,0,0.65956,0.5505,0.54146,45110.26,-0.19172,0.065
3195,Coastal,2010,-0.04005,0,0.43936,0.5191,0.48727,75805.25,-1.75837,0.065
3196,South,2012,0.04711,1,0.66151,0.55865,0.46817,58484.24,0.9058,0.071
3197,North,1992,0.18543,1,0.54889,0.55299,0.5395,57334.12,1.0135,0.055
3198,North,1992,0.07153,1,0.54219,0.57486,0.52834,49831.39,-0.7082,0.055
3199,Coastal,1994,0.10422,1,0.47905,0.59436,0.58388,64876.62,0.92744,0.055
3200,North,1996,0.43548,1,0.69773,0.5452,0.63467,50665.83,-1.67204,0.055
3201,Coastal,2010,0.08078,1,0.64514,0.47961,0.54862,67659.28,-0.61951,0.055
3202,North,1992,0.00158,1,0.62748,0.56472,0.59038,60447.83,0.62415,0.065
3203,South,1994,0.36664,1,0.64342,0.51331,0.54724,52547.38,0.97018,0.061
3204,South,1994,0.02796,1,0.55124,0.54536,0.47818,48349.36,0.14623,0.071
3205,Central,2008,-0.02061,0,0.43907,0.54161,0.55011,39824.75,-1.84549,0.065
3206,Mountain,2012,-0.09752,0,0.39556,0.47731,0.53383,54759.42,-0.25139,0.055
3207,Coastal,2000,-0.11853,0,0.45399,0.51951,0.52501,57320.45,-1.28424,0.055
3208,South,2002,-0.20892,0,0.43976,0.47196,0.40352,52213.4,1.27355,0.061
3209,Central,1992,-0.00404,0,0.45636,0.49987,0.51302,61753.85,0.76261,0.065
3210,Coastal,1994,-0.07275,0,0.44105,0.54802,0.49387,82714.48,-2.17157,0.055
3211,Central,2002,0.11424,1,0.54129,0.56018,0.57392,59908.55,-0.62119,0.055
3212,Central,1994,0.08993,1,0.55082,0.53468,0.43794,53071.94,-1.08875,0.055
3213,Central,2004,-0.08215,0,0.50267,0.54631,0.48463,57210.97,1.13915,0.055
3214,Mountain,2010,0.06299,1,0.64143,0.56401,0.4829,54650.21,-0.0615,0.055
3215,Mountain,1996,-0.05047,0,0.45447,0.49534,0.54699,68114.18,-1.573,0.055
3216,North,2002,0.1633,1,0.5726,0.58385,0.42777,46508.13,1.43539,0.055
3217,South,2012,-0.04339,0,0.51305,0.49428,0.55783,38794.61,-0.62327,0.071
3218,North,2004,0.25564,1,0.62086,0.62215,0.62271,47709.59,-0.70503,0.055
3219,Mountain,1998,-0.42549,0,0.41975,0.52134,0.2961,66705.57,2.05767,0.055
3220,Central,1992,0.03175,1,0.55706,0.50103,0.55885,63625.92,0.07204,0.065
3221,North,1996,-0.34525,0,0.54386,0.59148,0.37152,63710.33,0.09851,0.055
3222,North,1992,0.01649,1,0.56092,0.53193,0.5413,58182.91,0.86078,0.065
3223,Coastal,2012,0.01307,1,0.56118,0.52313,0.50262,66710.46,-0.00912,0.065
3224,Coastal,2004,-0.03019,0,0.52928,0.51606,0.60187,67769.84,-0.16077,0.065
3225,North,1996,-0.12481,0,0.45275,0.5451,0.41813,61769.76,-0.72603,0.055
3226,Mountain,2000,0.04158,1,0.5663,0.51898,0.41456,55859.36,-0.46141,0.065
3227,Coastal,1996,-0.05538,0,0.47617,0.59777,0.52119,59587.29,1.19407,0.055
3228,Mountain,2008,-0.07583,0,0.49889,0.51544,0.51157,62604.5,0.6013,0.055
3229,North,1994,-0.02087,0,0.48775,0.60328,0.53576,29228.07,1.01592,0.065
3230,South,2010,0.28629,1,0.55988,0.52036,0.57505,60165.92,-1.07317,0.061
3231,North,1996,-0.03553,0,0.48613,0.5446,0.48281,71612.27,-0.24916,0.065
3232,South,1992,-0.02767,0,0.41975,0.60285,0.55062,52814.28,-0.67416,0.071
3233,South,2004,0.01656,1,0.60151,0.49984,0.48242,58770.62,2.02279,0.071
3234,South,2002,0.00901,1,0.53142,0.51464,0.42483,55110.95,-0.8802,0.071
3235,Central,2004,0.34722,1,0.61652,0.5385,0.69405,54670.27,-0.84272,0.055
3236,North,1994,-0.00946,0,0.49858,0.57092,0.54755,55597.54,-0.56364,0.065
3237,South,2008,0.00943,1,0.57331,0.56743,0.54437,38700.73,0.12789,0.071
3238,Coastal,2000,-0.04867,0,0.4489,0.5187,0.57636,66976.62,0.37021,0.065
3239,North,2002,-0.0159,0,0.5343,0.58793,0.489,52432.5,0.73472,0.065
3240,South,2006,-0.0141,0,0.43924,0.4966,0.5878,54677.58,1.95044,0.071
3241,Central,2010,-0.15672,0,0.43195,0.45718,0.50579,62870.18,1.04271,0.055
3242,Coastal,1996,0.13108,1,0.54492,0.58013,0.50385,64061.08,1.07977,0.055
3243,Central,2004,0.02257,1,0.52498,0.53219,0.54758,44358.37,1.54736,0.065
3244,South,2000,0.10961,1,0.57488,0.45769,0.64039,43621.99,1.14548,0.061
3245,Central,1992,-0.04018,0,0.44661,0.55269,0.42409,61605.56,-1.73872,0.065
3246,Central,2008,0.069,1,0.53077,0.52693,0.42843,63598.25,-1.30056,0.055
3247,South,1992,-0.22159,0,0.44156,0.62132,0.56124,51116.42,0.89296,0.061
3248,Central,1996,-0.34042,0,0.35165,0.54117,0.44437,59588.03,-0.15832,0.055
3249,North,1996,0.04697,1,0.53515,0.59599,0.60946,60589.68,0.8132,0.065
3250,Central,2004,0.25468,1,0.50848,0.53039,0.54688,55009.3,-1.06966,0.055
3251,Coastal,2002,-0.27172,0,0.39593,0.47818,0.47098,66443.01,-0.88746,0.055
3252,North,1998,-0.17127,0,0.4965,0.54256,0.39822,63800.91,-0.98467,0.055
3253,North,1992,-0.01139,0,0.37822,0.52145,0.66228,61337.99,-0.53311,0.065
3254,Coastal,2000,0.05915,1,0.53302,0.53837,0.6384,58825.22,1.10213,0.055
3255,Mountain,1992,-0.02504,0,0.47746,0.47732,0.54463,61397.33,1.18541,0.065
3256,Central,2012,0.12595,1,0.63604,0.52904,0.54412,59592.33,0.44078,0.055
3257,Coastal,2006,0.02617,1,0.52836,0.49619,0.45878,67888.18,-0.6813,0.065
3258,Coastal,1996,0.32738,1,0.55978,0.55192,0.76989,70503.49,0.31032,0.055
3259,South,2002,-0.13733,0,0.49983,0.52526,0.44307,46389.21,0.80688,0.061
3260,Central,2008,-0.08476,0,0.45204,0.60102,0.41488,61725.2,1.77831,0.055
3261,South,2000,-0.05506,0,0.459,0.46005,0.62078,46953.86,0.51802,0.061
3262,South,2000,-0.06402,0,0.37541,0.4835,0.41046,46697.86,0.0991,0.061
3263,South,2002,0.09717,1,0.58271,0.50109,0.5439,48603.5,0.62031,0.061
3264,Mountain,2004,0.01157,1,0.54736,0.62996,0.51262,47863.12,-0.46295,0.065
3265,Central,2004,-0.05411,0,0.46596,0.53305,0.46052,60543.22,1.66037,0.055
3266,South,2006,0.01442,1,0.48819,0.57882,0.40858,50568.14,0.51576,0.071
3267,Central,1994,-0.07788,0,0.44721,0.50873,0.48115,62838.78,-1.01942,0.055
3268,Central,1998,0.01959,1,0.49907,0.6064,0.59847,46641.51,0.08386,0.065
3269,Coastal,1996,0.0577,1,0.53751,0.54805,0.55909,72371.42,1.2648,0.055
3270,North,1992,-0.23543,0,0.41069,0.48699,0.37606,56846.76,-1.81352,0.055
3271,Central,2006,0.04341,1,0.54153,0.51736,0.56606,61762.71,1.35745,0.065
3272,Central,2010,0.16988,1,0.55328,0.57906,0.53566,63453.06,-1.5596,0.055
3273,Coastal,2004,0.23732,1,0.59929,0.56565,0.63422,87322.25,-1.01691,0.055
3274,Mountain,2000,-0.1768,0,0.4539,0.53694,0.34228,66150.37,0.15578,0.055
3275,Coastal,1998,-0.24513,0,0.41048,0.47241,0.37754,86958.8,1.16064,0.055
3276,North,2008,-0.01761,0,0.45729,0.60962,0.51524,59448.34,-1.90041,0.065
3277,South,2010,0.08071,1,0.55273,0.56087,0.41537,40719.57,0.54554,0.061
3278,North,2012,-0.21453,0,0.37143,0.55257,0.47155,61571.74,-0.36832,0.055
3279,Central,2010,-0.24314,0,0.45062,0.53512,0.45078,71586.79,0.58204,0.055
3280,North,2004,0.36755,1,0.59733,0.49446,0.54181,69722.86,0.34422,0.055
3281,Central,1994,0.44881,1,0.65029,0.5367,0.46936,55907.34,1.1467,0.055
3282,Central,1992,0.23991,1,0.4378,0.56987,0.59101,37149.26,-1.6129,0.055
3283,North,2012,0.27068,1,0.48109,0.59612,0.44448,56882.47,0.10886,0.055
3284,South,2004,0.13844,1,0.64734,0.54379,0.46759,56376.6,-1.18656,0.061
3285,South,1994,-0.22279,0,0.45144,0.45363,0.4169,58967.46,-0.18121,0.061
3286,North,2008,-0.0265,0,0.39667,0.62396,0.54886,54870.18,-1.653,0.065
3287,Mountain,2004,-0.17632,0,0.45298,0.51206,0.35547,62244.75,1.26301,0.055
3288,Central,2006,-0.0674,0,0.41153,0.59657,0.43256,46373.67,-1.40722,0.055
3289,North,2004,-0.07756,0,0.39452,0.51406,0.51699,56637.88,-0.31702,0.055
3290,Coastal,1992,0.06303,1,0.52939,0.47899,0.59832,64836.54,-1.12034,0.055
3291,North,1996,-0.0896,0,0.47433,0.59927,0.44158,70684.54,0.13506,0.055
3292,Mountain,1992,0.05274,1,0.59764,0.51809,0.51613,56086.54,0.3965,0.055
3293,Central,2004,0.37834,1,0.58743,0.54637,0.64898,58177.99,-0.2135,0.055
3294,Mountain,2010,-0.0384,0,0.45477,0.60256,0.55323,63829.06,-1.40524,0.065
3295,South,1992,0.06228,1,0.55038,0.48692,0.57007,67572.16,-0.28894,0.061
3296,North,2006,-0.04459,0,0.553,0.63432,0.49522,44194.88,-0.51898,0.065
3297,Mountain,1994,0.03901,1,0.48501,0.59984,0.59309,59986.54,-2.09656,0.065
3298,South,2008,0.41027,1,0.66793,0.49804,0.66316,58726.9,0.56503,0.061
3299,Central,1996,0.01699,1,0.55573,0.44303,0.54044,46818.62,-0.43878,0.065
3300,Central,2012,0.2159,1,0.50807,0.46339,0.66312,64462.14,-0.9236,0.055
3301,North,2000,0.00486,1,0.55199,0.54936,0.49796,47650.97,0.26941,0.065
3302,North,2000,-0.10947,0,0.44386,0.6271,0.45737,62810.47,-1.3279,0.055
3303,Mountain,1994,-0.25364,0,0.41574,0.43451,0.34724,57529.61,-0.93275,0.055
3304,Coastal,2012,0.2839,1,0.62061,0.51917,0.54194,62040.22,0.38169,0.055
3305,South,2004,-0.01009,0,0.56502,0.5415,0.47911,66908.5,0.03131,0.071
3306,North,2006,-0.65,0,0.38022,0.58577,0.42785,61356.18,-2.38643,0.055
3307,Mountain,1996,0.30358,1,0.50344,0.58034,0.59653,66293.71,0.14064,0.055
3308,Mountain,2002,0.04162,1,0.57897,0.55785,0.55673,54126.26,-0.87016,0.065
3309,North,2008,-0.01215,0,0.44919,0.5435,0.60064,52641.97,-0.49867,0.065
3310,South,2010,-0.03318,0,0.43402,0.44937,0.5052,47360.8,-0.12315,0.071
3311,South,2012,-0.17957,0,0.42426,0.48729,0.54061,58701.78,0.30745,0.061
3312,Coastal,1996,0.01099,1,0.43872,0.53822,0.64567,64726.17,-0.96587,0.065
3313,South,2010,0.10887,1,0.54628,0.53474,0.62159,45902.63,-1.62245,0.061
3314,Coastal,2000,-0.02979,0,0.41315,0.6039,0.56105,67262.27,-1.42159,0.065
3315,Coastal,2012,-0.07318,0,0.43894,0.59432,0.45565,68104.16,0.76914,0.055
3316,Coastal,2008,0.03611,1,0.5765,0.53033,0.67218,64237.7,0.07199,0.065
3317,Coastal,1996,0.07467,1,0.51872,0.60916,0.51495,57134.78,-0.63565,0.055
3318,North,2002,0.1542,1,0.66724,0.58863,0.46452,52946.21,0.4212,0.055
3319,Central,2000,0.03286,1,0.62678,0.57794,0.42425,60001.41,-0.71394,0.065
3320,North,1994,0.19514,1,0.56847,0.60859,0.63922,72937.05,1.8694,0.055
3321,Coastal,2002,-0.1306,0,0.45756,0.6076,0.52262,71360.48,-0.6465,0.055
3322,Central,1992,0.18234,1,0.42551,0.43478,0.54108,52116.97,0.40874,0.055
3323,South,2006,0.07572,1,0.47532,0.54833,0.49923,56729.6,0.22537,0.061
3324,North,2012,0.06929,1,0.58296,0.68067,0.56272,57913.13,-1.90647,0.055
3325,South,2000,-0.34961,0,0.47029,0.51842,0.28683,43918.84,-0.39459,0.061
3326,South,2000,-0.03586,0,0.57165,0.57816,0.52906,44475.96,-1.54624,0.071
3327,Coastal,2002,0.19973,1,0.62533,0.59488,0.66858,52856.51,0.89517,0.055
3328,South,2010,0.16923,1,0.53092,0.53448,0.4086,58023.54,-0.10033,0.061
3329,South,2002,-0.20268,0,0.48561,0.45989,0.3787,48412.08,0.95021,0.061
3330,Mountain,1998,0.00065,1,0.57168,0.54684,0.44586,47388.86,-0.11272,0.065
3331,Coastal,2002,0.20258,1,0.71197,0.57361,0.70946,68642.29,0.15919,0.055
3332,Coastal,2010,-0.25044,0,0.34894,0.52116,0.44792,62393.95,0.36417,0.055
3333,Coastal,2008,-0.04123,0,0.58116,0.5612,0.43887,81631.41,0.79852,0.065
3334,Coastal,1992,0.00415,1,0.61798,0.51538,0.66142,71538.64,1.45795,0.065
3335,South,1996,-0.2826,0,0.30175,0.45334,0.3958,70871.67,-1.20025,0.061
3336,Coastal,2008,-0.02692,0,0.41804,0.54873,0.50295,62741.29,-1.52168,0.065
3337,Mountain,1996,-0.05953,0,0.46418,0.48416,0.42044,68848.39,0.95182,0.055
3338,Central,2002,0.01887,1,0.47352,0.55092,0.444,67378.58,-0.21443,0.065
3339,Coastal,2008,-0.01504,0,0.41101,0.54175,0.53779,66720.44,-1.2494,0.065
3340,Coastal,2012,0.08737,1,0.58495,0.51329,0.53289,75990.3,1.62908,0.055
3341,South,1998,-0.01582,0,0.44674,0.51489,0.46862,39869.28,0.64597,0.071
3342,North,1994,-0.08654,0,0.35846,0.62014,0.43745,35907.85,0.45361,0.055
