person_id,state,birth_year,birth_quarter,female,parent_education,family_income,compulsory_exposure,stayed_in_school,years_schooling,log_earnings,synthetic_ability,synthetic_compliance_type,synthetic_true_effect
3516,North,1941,1,1,13.908,35753.28,0,1,12.74,2.9514,1.5787,always_taker,0.056
3517,North,1933,3,1,8.758,40096.05,1,0,10.794,2.3876,0.1629,never_taker,0.066
3518,North,1930,4,0,11.216,32390.98,1,1,11.325,2.4142,-0.742,complier,0.088
3519,North,1944,3,1,11.413,38763.01,1,0,10.41,2.588,-0.2679,never_taker,0.056
3520,Central,1931,1,1,8.981,19703.01,0,1,12.258,2.2905,0.4854,always_taker,0.066
3521,South,1933,3,1,12.189,48745.9,1,0,10.183,2.5081,1.1086,never_taker,0.056
3522,South,1934,3,0,8.679,25789.39,1,1,11.948,2.3646,0.3804,complier,0.098
3523,North,1946,2,1,12.059,43521.11,0,0,10.614,2.7326,0.7576,complier,0.082
3524,Central,1935,4,1,7.971,42505.74,1,1,11.177,2.6119,0.2959,complier,0.092
3525,Central,1942,3,0,8.317,20884.09,1,1,10.886,1.9313,-1.0258,complier,0.098
3526,Coastal,1938,1,1,9.974,35148.55,0,0,10.098,2.18,-0.6013,complier,0.092
3527,Central,1946,2,0,12.883,38140.27,0,0,10.021,2.6052,0.0003,complier,0.088
3528,South,1933,3,0,8.713,66356.79,1,1,10.889,2.0779,-2.2126,complier,0.098
3529,South,1933,4,1,15.202,44895.61,1,1,13.35,2.9145,1.6875,always_taker,0.056
3530,North,1942,3,0,8.952,37427.11,1,1,11.779,2.5792,0.1719,complier,0.098
3531,Coastal,1940,2,1,9.872,44318.46,0,1,12.999,2.716,2.0486,always_taker,0.066
3532,South,1942,4,0,12.767,31346.31,1,1,12.176,2.4692,-0.0179,always_taker,0.062
3533,Central,1932,3,0,10.649,49817.83,1,1,11.632,2.1865,-0.7543,complier,0.098
3534,Central,1939,2,0,12.526,64919.1,0,1,12.316,2.9477,2.0347,always_taker,0.062
3535,Central,1931,2,0,12.68,14949.89,0,1,11.703,2.208,-0.4972,always_taker,0.062
3536,North,1933,2,1,11.884,45239.1,0,1,12.034,2.7264,0.0954,always_taker,0.056
3537,North,1938,3,1,13.934,42270.27,1,1,11.269,2.5634,-0.2727,complier,0.082
3538,Central,1935,4,0,10.887,39280.62,1,1,11.268,2.6505,-0.2508,complier,0.098
3539,South,1935,4,0,12.758,35398.95,1,1,12.859,2.6477,1.073,complier,0.088
3540,Central,1939,2,0,8.606,12496.26,0,0,9.678,1.9102,-1.8147,never_taker,0.072
3541,South,1946,1,1,7.941,22305.35,0,0,9.295,2.0028,-2.1842,complier,0.092
3542,North,1935,2,0,13.497,39255.09,0,1,11.922,2.9051,1.4167,always_taker,0.062
3543,South,1930,4,0,14.16,58625.75,1,1,11.162,2.4858,-0.5261,complier,0.088
3544,South,1930,3,0,14.43,42068.58,1,0,9.889,2.325,-1.3998,never_taker,0.062
3545,Central,1932,1,1,13.611,22103.02,0,0,10.703,2.1863,-0.6247,complier,0.082
3546,South,1940,4,0,12.254,51633.48,1,1,11.478,2.6644,0.722,complier,0.088
3547,South,1936,2,0,13.269,35824.64,0,1,12.227,2.8288,0.7606,always_taker,0.062
3548,North,1937,1,1,11.491,24424.55,0,1,12.79,2.5828,0.8183,always_taker,0.056
3549,South,1942,2,1,12.124,67068.76,0,0,10.242,2.5204,0.4899,never_taker,0.056
3550,South,1941,3,1,12.666,21423.44,1,1,11.079,2.2758,-0.7737,always_taker,0.056
3551,North,1937,2,0,12.055,46766.17,0,0,9.826,2.3828,0.0425,complier,0.088
3552,Coastal,1935,2,1,9.755,35585.25,0,1,11.633,2.2921,-1.3602,always_taker,0.066
3553,Coastal,1940,2,0,12.019,36254.48,0,1,11.787,2.46,-0.315,always_taker,0.062
3554,South,1946,3,0,8.692,12059.6,1,0,9.947,2.0772,-0.8346,never_taker,0.072
3555,North,1931,3,1,13.431,35319.52,1,1,11.679,2.3851,-0.5142,always_taker,0.056
3556,Central,1944,2,0,15.326,44916.14,0,1,12.948,2.9448,1.3207,always_taker,0.062
3557,Central,1937,2,0,11.764,47620.36,0,0,10.828,2.3192,-0.1391,complier,0.088
3558,North,1934,4,0,12.313,32753.02,1,1,12.416,2.5287,0.0461,always_taker,0.062
3559,North,1935,3,0,11.449,31781.38,1,1,11.107,2.3084,-1.2972,complier,0.088
3560,South,1944,3,0,14.541,30669.09,1,1,12.69,2.7441,1.2606,always_taker,0.062
3561,North,1946,3,1,11.681,28872.98,1,1,11.743,2.4137,-0.0657,always_taker,0.056
3562,South,1933,3,1,10.832,37172.1,1,1,11.277,2.56,0.348,always_taker,0.066
3563,North,1941,2,1,14.296,46815.76,0,0,10.46,2.8753,1.6199,complier,0.082
3564,North,1931,4,1,12.679,36745.2,1,0,9.955,2.7353,0.7232,never_taker,0.056
3565,North,1947,4,1,14.398,53569.81,1,1,11.946,2.9142,1.1485,complier,0.082
3566,South,1932,2,1,16.091,43305.31,0,1,11.802,2.6461,0.6721,always_taker,0.056
3567,Central,1946,3,1,13.85,31243.15,1,1,12.269,2.7506,1.144,complier,0.082
3568,North,1936,2,0,12.462,59834.36,0,1,12.496,2.7286,0.8846,always_taker,0.062
3569,North,1937,2,1,13.16,32073.41,0,0,10.243,2.3308,-0.6945,complier,0.082
3570,South,1947,2,1,12.158,45839.42,0,0,10.227,2.6486,1.1486,complier,0.082
3571,North,1937,4,1,10.312,40670.86,1,0,10.123,2.5916,0.7117,never_taker,0.066
3572,Coastal,1942,1,1,12.962,30155.6,0,0,10.489,2.4461,-0.178,complier,0.082
3573,Coastal,1937,2,1,14.147,44041.89,0,1,11.878,2.6721,0.0838,always_taker,0.056
3574,Central,1942,1,1,9.339,47235.92,0,0,10.816,2.5354,0.5695,complier,0.092
3575,South,1947,1,0,9.259,47346.02,0,1,11.481,2.114,-1.1382,always_taker,0.072
3576,Central,1940,4,1,9.411,59249.93,1,0,10.148,2.5096,-0.7169,never_taker,0.066
3577,South,1944,1,0,16.106,36975.38,0,0,11.226,2.751,0.9218,complier,0.088
3578,Central,1946,3,1,12.406,24032.09,1,1,11.732,2.2141,-0.4645,complier,0.082
3579,Central,1930,2,1,9.204,58025.3,0,0,9.411,2.2035,-1.0112,never_taker,0.066
3580,South,1935,4,1,9.247,47554.82,1,1,11.692,2.5424,0.8833,complier,0.092
3581,Coastal,1939,1,1,11.951,31324.44,0,0,10.81,2.8967,1.345,complier,0.082
3582,North,1939,2,0,9.504,49788.08,0,0,10.457,2.4149,-0.5928,never_taker,0.072
3583,North,1931,1,1,12.241,44624.03,0,0,10.825,2.627,0.3848,complier,0.082
3584,South,1940,2,1,10.059,58274.75,0,0,10.907,2.3696,0.0843,complier,0.092
3585,North,1935,1,1,12.504,33970.87,0,1,11.993,2.8235,1.5759,always_taker,0.056
3586,Coastal,1936,4,0,14.394,27566.96,1,1,12.148,2.3975,-0.4501,complier,0.088
3587,North,1936,4,0,11.505,36814.75,1,0,10.247,2.5874,1.1379,never_taker,0.062
3588,Coastal,1947,3,0,11.689,40424.08,1,0,9.869,2.5355,-0.1526,never_taker,0.062
3589,North,1930,2,0,12.194,42434.83,0,0,10.601,2.5576,-0.2239,complier,0.088
3590,North,1935,3,1,14.541,65036.75,1,1,12.068,2.656,0.8782,always_taker,0.056
3591,Central,1942,4,1,10.529,54910.77,1,1,11.972,2.4714,0.3193,complier,0.092
3592,South,1941,2,1,11.426,53817.52,0,0,10.06,2.5282,0.739,complier,0.082
3593,South,1940,1,0,9.29,40026.51,0,0,9.605,2.0544,-1.3451,never_taker,0.072
3594,North,1936,4,0,8.459,24017.69,1,0,10.356,2.4624,0.0356,never_taker,0.072
3595,South,1940,4,0,10.463,36973.45,1,0,9.618,2.1993,-0.594,never_taker,0.072
3596,South,1944,2,0,11.078,30199.86,0,0,9.953,2.4544,-0.0588,complier,0.088
3597,North,1934,1,0,13.838,24623.77,0,1,11.995,2.6376,0.6993,always_taker,0.062
3598,Central,1938,2,1,11.648,51225.67,0,1,11.838,2.7466,0.1738,always_taker,0.056
3599,South,1939,2,1,14.225,33028.49,0,0,10.863,2.2647,-0.5279,never_taker,0.056
3600,Central,1945,2,1,12.139,59186.01,0,1,12.244,2.9517,2.1458,always_taker,0.056
3601,North,1935,1,1,7.581,27477.21,0,0,10.505,2.2445,-0.5681,never_taker,0.066
3602,North,1937,2,1,13.1,37194.2,0,0,9.635,2.3532,-0.8115,complier,0.082
3603,North,1930,2,1,9.182,54136.53,0,0,10.981,2.6597,1.333,complier,0.092
3604,North,1935,4,1,8.899,60432.19,1,1,11.294,2.2694,-1.3729,complier,0.092
3605,Coastal,1931,1,0,10.15,47847.98,0,0,8.906,2.0885,-2.2173,never_taker,0.072
3606,Central,1941,1,0,9.949,39449.33,0,0,10.136,2.2403,-0.2164,never_taker,0.072
3607,Coastal,1933,1,0,14.724,54171.0,0,1,12.491,2.8362,0.2563,always_taker,0.062
3608,South,1942,3,0,9.839,43892.45,1,1,12.23,2.2552,-0.2794,complier,0.098
3609,South,1937,3,0,9.974,46672.33,1,1,11.481,2.4487,0.3913,complier,0.098
3610,Coastal,1934,1,0,12.108,46305.14,0,1,11.876,2.3847,-0.6298,always_taker,0.062
3611,Central,1944,3,1,15.055,49713.25,1,1,12.166,2.5515,0.344,always_taker,0.056
3612,Central,1931,4,1,8.711,25564.86,1,1,11.735,2.6019,0.4099,always_taker,0.066
3613,Coastal,1936,1,1,9.089,32935.47,0,0,9.939,1.7966,-2.4167,complier,0.092
3614,North,1941,2,1,12.373,27881.94,0,0,9.831,2.422,-0.7593,complier,0.082
3615,Central,1947,3,1,8.72,14027.14,1,1,11.341,2.2686,-0.7515,complier,0.092
3616,South,1938,1,1,13.077,43181.63,0,1,11.528,2.455,0.3476,always_taker,0.056
3617,North,1937,2,0,10.874,49976.27,0,0,9.99,2.695,0.3263,complier,0.098
3618,North,1944,4,0,16.749,53993.01,1,0,10.749,2.7679,0.7438,never_taker,0.062
3619,North,1943,2,0,10.379,50609.78,0,0,11.41,2.9304,2.8602,complier,0.098
3620,South,1947,3,1,8.779,54691.85,1,1,11.721,2.5349,0.6053,complier,0.092
3621,North,1938,3,0,13.485,51685.33,1,1,12.143,2.5693,0.0521,complier,0.088
3622,South,1941,3,1,15.886,61450.55,1,1,11.617,2.758,0.4157,always_taker,0.056
3623,Central,1933,4,0,8.815,45894.54,1,1,11.348,2.2686,-0.9186,complier,0.098
3624,Central,1933,1,1,11.755,27711.53,0,0,9.773,2.3433,-0.7031,never_taker,0.056
3625,South,1947,4,1,13.566,27294.27,1,1,12.239,2.7248,1.7872,complier,0.082
3626,Central,1943,4,0,15.432,57963.4,1,1,11.607,2.6222,-0.6054,always_taker,0.062
3627,South,1931,2,1,7.907,91425.68,0,0,10.693,2.539,0.0716,complier,0.092
3628,Central,1937,1,1,13.826,47749.62,0,0,10.398,2.4691,0.3265,complier,0.082
3629,South,1942,4,1,9.781,45037.18,1,1,11.816,2.6179,1.0313,always_taker,0.066
3630,North,1942,1,0,10.341,33927.56,0,0,10.051,2.5007,-0.9241,complier,0.098
3631,Coastal,1939,1,0,9.941,68029.44,0,0,10.145,2.5883,-0.1343,complier,0.098
3632,South,1942,3,1,14.313,32414.23,1,1,12.572,2.6741,0.7932,always_taker,0.056
3633,South,1936,1,1,9.109,43665.26,0,1,12.263,2.682,1.6824,always_taker,0.066
3634,North,1940,3,1,13.087,56557.05,1,1,11.78,2.6663,0.171,always_taker,0.056
3635,North,1935,2,1,13.091,53900.84,0,1,11.954,2.7612,1.6236,always_taker,0.056
3636,South,1937,2,0,15.857,15596.4,0,1,12.0,2.5106,0.2958,always_taker,0.062
3637,South,1934,3,1,14.395,55941.17,1,1,12.146,2.3908,-0.2066,complier,0.082
3638,North,1938,1,1,9.236,44489.61,0,0,9.296,2.436,-0.8476,complier,0.092
3639,Coastal,1947,4,0,9.042,51748.17,1,1,12.103,2.77,1.53,always_taker,0.072
3640,North,1936,3,1,11.24,56758.93,1,1,10.886,2.3747,-1.3069,complier,0.082
3641,North,1935,4,1,11.655,46803.23,1,1,11.957,2.554,-0.1612,always_taker,0.056
3642,Central,1936,4,1,14.206,51097.15,1,1,11.712,2.6459,0.0992,complier,0.082
3643,North,1933,2,0,10.014,44718.88,0,1,12.337,2.8401,1.7341,always_taker,0.072
3644,Coastal,1937,4,1,13.624,39565.16,1,0,10.412,2.6339,-0.2265,never_taker,0.056
3645,North,1942,4,1,10.824,33425.33,1,1,11.965,2.9028,1.1617,complier,0.092
3646,South,1933,1,1,12.264,46586.7,0,0,10.836,2.5593,0.2351,complier,0.082
3647,Coastal,1938,4,0,14.682,64391.8,1,1,11.928,2.9633,0.6549,always_taker,0.062
3648,Central,1935,1,0,15.271,38717.87,0,0,10.552,2.3596,-0.8538,complier,0.088
3649,South,1943,2,1,7.365,12436.33,0,0,9.479,2.0951,-0.3199,complier,0.092
3650,Central,1946,1,1,11.982,25770.02,0,1,11.645,2.5711,0.9075,always_taker,0.056
3651,Coastal,1940,1,0,10.59,35415.79,0,0,10.026,2.4636,-0.5738,never_taker,0.072
3652,South,1941,2,0,8.84,68870.88,0,0,9.442,2.1626,-2.1305,never_taker,0.072
3653,Coastal,1946,3,0,9.422,40975.62,1,1,10.679,2.4259,-1.278,complier,0.098
3654,Coastal,1939,2,0,9.496,19925.65,0,0,10.181,2.4148,-0.0793,complier,0.098
3655,North,1935,1,1,10.528,32342.05,0,0,9.887,2.1461,-0.9475,complier,0.092
3656,Central,1935,1,1,12.518,12000.0,0,0,10.674,2.195,0.1575,never_taker,0.056
3657,North,1946,1,0,14.58,57107.95,0,0,10.271,2.5539,-0.8346,complier,0.088
3658,Central,1933,1,1,11.683,34598.34,0,0,10.174,2.3742,-0.6277,complier,0.082
3659,Central,1946,2,1,11.73,29141.99,0,0,10.303,2.3538,0.4682,complier,0.082
3660,South,1942,3,1,12.947,28180.91,1,1,12.862,2.5839,1.0136,always_taker,0.056
3661,South,1931,1,1,9.499,18666.44,0,0,9.89,2.087,-1.2884,complier,0.092
3662,South,1931,2,1,11.221,35071.82,0,0,10.381,1.9659,-1.0285,complier,0.082
3663,South,1944,3,1,10.256,53473.9,1,0,9.708,2.5343,-0.4691,never_taker,0.066
3664,Central,1942,3,1,11.458,42736.06,1,1,11.529,2.714,1.1709,complier,0.082
3665,Coastal,1944,2,1,11.027,33042.42,0,0,10.004,2.3724,-0.5456,complier,0.082
3666,North,1935,3,1,13.411,22070.13,1,1,12.335,2.777,0.5856,always_taker,0.056
3667,Central,1936,3,1,12.347,36803.69,1,0,10.525,2.5694,0.7802,never_taker,0.056
3668,Coastal,1940,3,0,10.158,48140.36,1,0,9.822,2.1725,-1.3944,never_taker,0.072
3669,South,1941,1,1,14.34,31569.73,0,1,12.293,2.8838,1.9302,always_taker,0.056
3670,North,1936,3,0,10.472,37114.36,1,0,10.22,2.0924,-1.4829,never_taker,0.072
3671,Coastal,1947,1,0,10.749,12000.0,0,0,9.994,2.0364,-1.8239,complier,0.098
3672,Central,1931,1,0,10.451,59181.79,0,0,10.361,2.332,-0.1802,never_taker,0.072
3673,Coastal,1937,2,1,15.252,43965.8,0,0,11.261,2.6052,0.4379,complier,0.082
3674,North,1933,1,0,14.206,39241.28,0,0,10.904,2.6868,0.1036,never_taker,0.062
3675,North,1935,1,1,9.295,17087.32,0,0,10.724,2.4307,0.6123,complier,0.092
3676,Central,1939,2,1,11.476,33408.35,0,0,10.479,2.332,-0.4554,complier,0.082
3677,Coastal,1930,4,0,12.741,32209.19,1,1,12.282,2.375,-0.6812,always_taker,0.062
3678,North,1941,4,0,11.826,45212.17,1,1,12.294,2.7721,0.4373,complier,0.088
3679,North,1944,2,1,10.788,40542.4,0,0,10.553,2.4232,-0.144,complier,0.092
3680,North,1946,1,1,9.827,26964.8,0,0,10.005,2.0961,-0.6036,never_taker,0.066
3681,Coastal,1931,1,1,12.194,36297.08,0,0,10.871,2.5584,0.2928,complier,0.082
3682,North,1942,3,1,11.476,41901.26,1,1,12.198,2.4075,0.1099,always_taker,0.056
3683,Coastal,1937,1,1,12.492,47652.07,0,0,9.851,2.5086,-0.052,complier,0.082
3684,Central,1932,3,1,13.875,28419.86,1,1,11.784,2.4359,-0.0922,complier,0.082
3685,North,1942,4,1,14.039,12000.0,1,0,10.525,2.7169,0.3906,never_taker,0.056
3686,Central,1930,2,1,9.938,25891.02,0,0,10.808,2.243,-0.3261,never_taker,0.066
3687,Central,1938,1,1,12.012,43189.01,0,0,9.669,2.1838,-1.8594,never_taker,0.056
3688,Coastal,1933,1,1,6.0,50409.38,0,0,9.41,2.3372,-0.0676,complier,0.092
3689,South,1942,2,1,9.808,23797.46,0,0,10.354,2.6582,0.7087,complier,0.092
3690,Central,1935,1,0,7.419,28255.84,0,0,10.77,2.5119,1.0492,complier,0.098
3691,North,1931,4,1,13.499,45368.45,1,1,11.246,2.2798,-0.4114,complier,0.082
3692,Coastal,1943,4,0,14.584,34321.86,1,1,11.411,2.7634,-0.2018,complier,0.088
3693,Central,1932,2,1,11.707,48915.4,0,0,9.825,2.6143,0.6101,complier,0.082
3694,South,1939,3,1,9.342,30012.71,1,1,11.304,2.6228,0.8549,complier,0.092
3695,South,1932,2,1,11.575,32405.55,0,0,9.886,2.435,-0.2287,complier,0.082
3696,Coastal,1930,1,1,13.549,45860.78,0,0,11.566,2.6523,1.9591,complier,0.082
3697,Central,1943,2,0,11.662,52448.37,0,0,11.899,2.9201,2.6609,complier,0.088
3698,North,1933,4,0,8.499,30652.4,1,0,9.515,2.0122,-1.7246,never_taker,0.072
3699,Central,1942,4,1,9.999,42984.9,1,1,12.16,2.42,-0.2182,complier,0.092
3700,Central,1944,2,0,14.188,38578.91,0,1,12.145,2.74,1.6241,always_taker,0.062
3701,Central,1946,2,0,11.482,12000.0,0,1,12.071,2.5746,-0.0262,always_taker,0.062
3702,South,1935,1,0,12.597,52454.21,0,1,11.486,2.6096,-0.0493,always_taker,0.062
3703,Coastal,1942,1,0,10.514,35464.65,0,0,9.586,2.2901,-1.13,never_taker,0.072
3704,North,1939,4,0,14.996,48902.39,1,1,12.843,2.9441,0.9172,always_taker,0.062
3705,Coastal,1943,3,1,15.525,12000.0,1,1,12.494,2.6205,0.5,always_taker,0.056
3706,Central,1935,3,1,7.22,53279.8,1,0,10.635,2.4929,0.3306,never_taker,0.066
3707,North,1939,3,1,12.404,31034.95,1,1,11.935,2.7333,1.5363,always_taker,0.056
3708,South,1936,3,1,12.309,53472.53,1,1,11.301,2.4517,0.4559,always_taker,0.056
3709,Central,1946,2,0,12.487,55754.85,0,1,12.157,2.8327,1.0393,always_taker,0.062
3710,South,1932,3,0,10.627,50060.59,1,0,10.136,2.2767,0.3546,never_taker,0.072
3711,Coastal,1940,3,0,9.08,40395.24,1,1,11.777,2.5918,0.1289,complier,0.098
3712,Coastal,1947,4,0,9.136,35912.37,1,0,9.647,2.3732,-0.3516,never_taker,0.072
3713,Coastal,1936,3,0,14.885,42359.65,1,1,11.915,2.5479,-0.4881,complier,0.088
3714,South,1944,2,0,10.416,33509.98,0,0,10.027,2.4198,-0.1548,complier,0.098
3715,Central,1931,2,0,12.316,38620.76,0,0,9.946,2.3183,-0.4752,complier,0.088
3716,Central,1944,2,1,11.804,54443.91,0,0,9.913,2.2469,-1.0713,never_taker,0.056
3717,North,1946,1,0,12.68,28094.58,0,0,10.876,2.3938,-0.1693,complier,0.088
3718,South,1931,2,0,15.398,53354.0,0,0,9.705,2.3558,-1.4099,complier,0.088
3719,North,1943,4,1,11.155,22116.89,1,1,11.611,2.3071,-1.0713,complier,0.082
3720,Central,1932,1,1,10.638,41102.25,0,0,10.167,2.3032,0.3911,complier,0.092
3721,Central,1932,4,0,10.951,60091.66,1,1,12.084,2.596,0.7844,always_taker,0.072
3722,Coastal,1947,3,0,11.204,34640.25,1,1,13.055,3.0054,1.8878,always_taker,0.062
3723,Coastal,1941,2,1,10.703,27243.31,0,0,10.704,2.2299,-0.5317,never_taker,0.066
3724,Central,1935,4,0,9.657,46183.15,1,0,10.76,2.395,-0.0491,never_taker,0.072
3725,South,1930,3,1,11.411,35549.25,1,1,12.635,2.7756,2.3424,always_taker,0.056
3726,Central,1942,3,0,12.551,44315.24,1,1,12.32,2.6446,0.8794,always_taker,0.062
3727,Coastal,1932,1,0,12.285,47383.98,0,0,9.812,2.3007,-1.5156,never_taker,0.062
3728,Central,1947,2,0,7.153,34254.15,0,0,10.431,2.2856,-0.171,never_taker,0.072
3729,North,1933,3,1,9.198,46287.81,1,0,10.337,2.1319,-1.2421,never_taker,0.066
3730,Coastal,1940,4,1,11.523,28605.85,1,1,12.002,3.2231,2.0136,complier,0.082
3731,South,1933,1,0,8.688,31035.45,0,0,10.293,2.5938,0.6548,complier,0.098
3732,South,1932,1,1,13.434,53285.39,0,0,10.525,2.4367,-0.7178,complier,0.082
3733,Coastal,1938,2,1,10.672,37995.73,0,0,10.263,2.3746,0.135,complier,0.092
3734,South,1940,3,1,9.906,31388.02,1,1,11.645,2.3717,-0.2725,complier,0.092
3735,Central,1943,1,1,11.316,46143.18,0,0,10.694,2.6217,-0.8078,complier,0.082
3736,Central,1940,1,1,14.184,71424.85,0,0,10.653,3.1006,3.1516,complier,0.082
3737,North,1945,3,1,8.277,12000.0,1,1,12.377,2.6527,0.7779,complier,0.092
3738,Central,1944,4,1,10.287,29958.37,1,1,11.613,2.3551,-0.1041,complier,0.092
3739,Central,1941,1,0,8.715,50774.57,0,0,10.067,2.2627,-0.8535,complier,0.098
3740,South,1945,3,0,11.396,42752.54,1,1,11.315,2.3022,-1.2669,complier,0.088
3741,Coastal,1930,2,1,12.109,41315.14,0,0,10.225,2.3686,-0.2797,complier,0.082
3742,South,1935,3,0,11.88,41027.44,1,1,12.051,2.4969,0.5743,complier,0.088
3743,Central,1937,2,0,13.141,47286.69,0,1,12.379,2.7079,1.4064,always_taker,0.062
3744,North,1939,1,0,13.448,45297.19,0,0,10.95,2.7953,-0.0381,complier,0.088
3745,Coastal,1934,1,1,12.466,36924.49,0,0,10.688,2.2286,-0.8631,complier,0.082
3746,Coastal,1944,1,1,12.38,30881.4,0,0,10.154,2.2993,-1.1352,never_taker,0.056
3747,Central,1938,4,0,10.298,17870.73,1,1,11.571,2.2704,-0.262,complier,0.098
3748,South,1939,1,1,10.856,32454.15,0,0,10.32,2.5566,2.1542,complier,0.092
3749,North,1931,2,0,8.794,53072.16,0,0,10.133,2.4868,0.8927,never_taker,0.072
3750,Central,1934,2,0,11.466,31342.35,0,0,10.626,2.527,0.7203,complier,0.088
3751,North,1942,4,0,13.251,38455.9,1,1,12.403,2.698,0.8434,always_taker,0.062
3752,Central,1944,4,0,10.608,19161.87,1,1,11.746,2.4548,-0.4953,complier,0.098
3753,Central,1934,3,1,10.615,32192.46,1,1,11.986,2.6171,0.4059,always_taker,0.066
3754,South,1932,4,0,16.012,47650.96,1,1,12.336,2.6065,0.7689,always_taker,0.062
3755,South,1936,1,1,13.921,26350.37,0,0,10.233,2.48,0.5763,complier,0.082
3756,Central,1939,1,1,13.104,65810.19,0,1,13.133,3.2715,4.4832,always_taker,0.056
3757,South,1934,1,1,12.41,52188.13,0,1,11.88,2.4166,0.4986,always_taker,0.056
3758,Central,1930,3,0,8.894,44358.0,1,1,11.388,2.4678,-0.5705,complier,0.098
3759,Coastal,1946,3,0,13.751,20751.99,1,1,12.051,2.728,0.5778,always_taker,0.062
3760,Coastal,1943,4,1,11.446,36833.99,1,1,12.464,2.8254,1.7035,complier,0.082
3761,Coastal,1935,4,1,13.1,33184.7,1,1,12.371,2.5183,0.0337,always_taker,0.056
3762,Central,1943,2,1,11.569,34704.44,0,0,10.488,2.025,-2.219,complier,0.082
3763,North,1936,1,1,15.145,39700.69,0,0,10.646,2.4905,-0.7669,never_taker,0.056
3764,South,1946,3,1,10.438,25427.15,1,0,10.366,2.469,0.2768,never_taker,0.066
3765,Central,1945,3,1,9.665,41394.82,1,1,11.847,2.4953,0.1154,complier,0.092
3766,North,1945,4,1,13.078,57345.16,1,1,11.631,2.7539,0.6347,complier,0.082
3767,Coastal,1940,3,0,14.388,38669.14,1,1,12.012,2.8446,1.0142,always_taker,0.062
3768,South,1933,4,1,13.311,48953.17,1,1,12.363,2.6308,0.9423,complier,0.082
3769,Central,1944,4,1,10.635,30169.16,1,1,11.257,2.426,-0.8116,complier,0.092
3770,Coastal,1947,2,1,12.04,20193.35,0,0,10.166,2.3377,-0.3462,complier,0.082
3771,Coastal,1941,1,1,10.311,68204.05,0,0,10.42,2.5866,0.4673,complier,0.092
3772,South,1940,3,0,13.593,24470.37,1,0,9.367,2.0328,-1.0638,never_taker,0.062
3773,North,1931,1,1,11.744,62573.96,0,0,10.817,2.6011,-0.3028,never_taker,0.056
3774,North,1930,2,0,8.093,43015.76,0,0,10.283,2.1197,-1.233,never_taker,0.072
3775,Central,1946,3,1,10.084,27824.68,1,0,9.824,2.1718,0.0488,never_taker,0.066
3776,Coastal,1933,1,1,8.764,31175.71,0,0,10.158,2.7335,1.5853,complier,0.092
3777,Central,1932,1,0,15.207,52329.53,0,1,12.376,2.5788,0.6008,always_taker,0.062
3778,Central,1947,3,0,8.564,17671.43,1,1,11.881,2.4334,0.4117,complier,0.098
3779,North,1943,1,1,13.031,30355.91,0,1,11.762,2.718,1.4257,always_taker,0.056
3780,Central,1933,4,1,11.758,69964.03,1,0,9.614,2.1622,-1.9645,never_taker,0.056
3781,North,1944,4,0,12.434,12985.75,1,1,11.199,2.5911,0.4035,complier,0.088
3782,South,1944,4,0,12.306,22393.26,1,0,10.411,2.013,-1.0159,never_taker,0.062
3783,Central,1935,2,1,11.847,64618.49,0,0,10.615,2.4896,0.0995,complier,0.082
3784,North,1944,2,1,11.775,28887.4,0,0,10.869,2.587,0.0197,complier,0.082
3785,Coastal,1936,1,0,9.063,40269.14,0,0,10.531,2.3208,0.1387,complier,0.098
3786,Central,1930,1,0,16.88,36401.7,0,0,10.95,2.3832,0.1946,complier,0.088
3787,North,1935,1,0,10.271,50521.78,0,0,10.218,2.4796,0.3267,complier,0.098
3788,Coastal,1938,3,0,14.742,64251.4,1,1,12.564,2.5922,0.6061,always_taker,0.062
3789,Central,1935,2,1,13.181,25704.92,0,0,11.155,2.7256,1.9874,complier,0.082
3790,South,1943,2,1,12.087,53809.8,0,0,10.204,2.3906,0.1434,never_taker,0.056
3791,Central,1943,3,0,10.052,37026.29,1,1,10.37,2.1213,-2.7122,complier,0.098
3792,Coastal,1942,4,0,12.835,45917.73,1,1,11.181,2.6447,-0.8409,complier,0.088
3793,Coastal,1942,4,0,12.306,30680.55,1,0,10.681,2.2511,-1.9836,never_taker,0.062
3794,Central,1936,3,0,8.466,68286.81,1,1,11.46,2.4117,-0.9707,complier,0.098
3795,North,1944,3,1,8.816,30923.81,1,1,11.693,2.3807,0.1933,complier,0.092
3796,Central,1942,2,1,12.863,39139.23,0,0,10.186,2.2172,-1.0141,complier,0.082
3797,Central,1943,3,0,8.906,16120.73,1,0,10.052,2.0347,-1.5477,never_taker,0.072
3798,Central,1932,1,0,11.778,48689.13,0,0,11.461,2.6014,0.4795,complier,0.088
3799,South,1931,3,1,13.743,42503.95,1,1,12.017,2.2808,-0.3157,complier,0.082
3800,South,1937,1,1,10.199,42241.28,0,0,10.313,2.1591,-1.129,never_taker,0.066
3801,Central,1946,1,1,12.71,51472.63,0,0,9.186,2.4774,-0.2426,complier,0.082
3802,South,1944,3,1,8.637,32879.99,1,1,11.14,2.2737,-1.3622,complier,0.092
3803,South,1937,2,0,14.447,12000.0,0,0,10.347,2.4086,-0.1918,never_taker,0.062
